symbol,event_date,split_ratio,category,window,stock_ret_pct,bench_ret_pct,car_pct
UCO,2022-05-26,4.0,4-for-1,1,0.0,0.0,0.0
UCO,2022-05-26,4.0,4-for-1,5,8.8647,-1.1362,10.0009
UCO,2022-05-26,4.0,4-for-1,21,-2.4671,-7.9405,5.4734
UCO,2022-05-26,4.0,4-for-1,63,-23.2072,-1.9763,-21.2309
UCO,2022-05-26,4.0,4-for-1,126,-41.3757,-2.2951,-39.0806
UCO,2022-05-26,4.0,4-for-1,252,-52.2475,2.8973,-55.1449
YCS,2022-05-26,2.0,2-for-1,-5,1.3972,-3.9122,5.3094
YCS,2022-05-26,2.0,2-for-1,1,0.0,0.0,0.0
YCS,2022-05-26,2.0,2-for-1,5,5.9642,-1.1362,7.1004
YCS,2022-05-26,2.0,2-for-1,21,14.2744,-7.9405,22.2148
YCS,2022-05-26,2.0,2-for-1,63,16.501,-1.9763,18.4773
YCS,2022-05-26,2.0,2-for-1,126,19.6819,-2.2951,21.977
YCS,2022-05-26,2.0,2-for-1,252,25.4473,2.8973,22.55
DIG,2022-05-27,4.0,4-for-1,-5,-14.7038,-6.1717,-8.5321
DIG,2022-05-27,4.0,4-for-1,1,0.0,0.0,0.0
DIG,2022-05-27,4.0,4-for-1,5,5.6544,-0.2774,5.9318
DIG,2022-05-27,4.0,4-for-1,21,-28.8569,-7.4942,-21.3627
DIG,2022-05-27,4.0,4-for-1,63,-5.7031,-2.0739,-3.6292
DIG,2022-05-27,4.0,4-for-1,126,3.3878,-3.3132,6.701
DIG,2022-05-27,4.0,4-for-1,252,-27.6383,2.9061,-30.5444
UYM,2022-05-27,4.0,4-for-1,-5,-11.5213,-6.1717,-5.3495
UYM,2022-05-27,4.0,4-for-1,1,0.0,0.0,0.0
UYM,2022-05-27,4.0,4-for-1,5,2.8879,-0.2774,3.1653
UYM,2022-05-27,4.0,4-for-1,21,-27.1082,-7.4942,-19.614
UYM,2022-05-27,4.0,4-for-1,63,-19.5225,-2.0739,-17.4486
UYM,2022-05-27,4.0,4-for-1,126,-14.8633,-3.3132,-11.5501
UYM,2022-05-27,4.0,4-for-1,252,-25.491,2.9061,-28.397
AMZN,2022-06-06,20.0,5-for-1+,-5,-7.725,0.8446,-8.5696
AMZN,2022-06-06,20.0,5-for-1+,1,0.0,0.0,0.0
AMZN,2022-06-06,20.0,5-for-1+,5,-15.7154,-9.7993,-5.9161
AMZN,2022-06-06,20.0,5-for-1+,21,-5.4228,-6.0282,0.6054
AMZN,2022-06-06,20.0,5-for-1+,63,2.5285,-5.6011,8.1295
AMZN,2022-06-06,20.0,5-for-1+,126,-26.0081,-3.071,-22.9372
AMZN,2022-06-06,20.0,5-for-1+,252,-1.439,4.3398,-5.7788
KNTK,2022-06-09,2.0,2-for-1,-5,-0.4137,3.9708,-4.3845
KNTK,2022-06-09,2.0,2-for-1,1,0.0,0.0,0.0
KNTK,2022-06-09,2.0,2-for-1,5,-11.5484,-5.9386,-5.6097
KNTK,2022-06-09,2.0,2-for-1,21,-15.1935,-1.8789,-13.3146
KNTK,2022-06-09,2.0,2-for-1,63,-7.3871,4.7606,-12.1477
KNTK,2022-06-09,2.0,2-for-1,126,-18.7742,2.5097,-21.2839
KNTK,2022-06-09,2.0,2-for-1,252,-9.9355,13.1739,-23.1094
BIP,2022-06-13,1.5,other,-5,6.2331,9.8103,-3.5772
BIP,2022-06-13,1.5,other,1,0.0,0.0,0.0
BIP,2022-06-13,1.5,other,5,-7.0482,0.7532,-7.8014
BIP,2022-06-13,1.5,other,21,-3.7952,1.5177,-5.3129
BIP,2022-06-13,1.5,other,63,7.9518,5.5958,2.356
BIP,2022-06-13,1.5,other,126,-10.3313,7.6082,-17.9395
BIP,2022-06-13,1.5,other,252,-2.8614,18.9151,-21.7766
BIPC,2022-06-13,1.5,other,-5,4.6102,9.8103,-5.2001
BIPC,2022-06-13,1.5,other,1,0.0,0.0,0.0
BIPC,2022-06-13,1.5,other,5,-6.6701,0.7532,-7.4234
BIPC,2022-06-13,1.5,other,21,-5.4763,1.5177,-6.994
BIPC,2022-06-13,1.5,other,63,10.3037,5.5958,4.7078
BIPC,2022-06-13,1.5,other,126,0.6229,7.6082,-6.9853
BIPC,2022-06-13,1.5,other,252,8.5128,18.9151,-10.4023
DXCM,2022-06-13,4.0,4-for-1,-5,8.8451,9.8103,-0.9652
DXCM,2022-06-13,4.0,4-for-1,1,0.0,0.0,0.0
DXCM,2022-06-13,4.0,4-for-1,5,1.6592,0.7532,0.906
DXCM,2022-06-13,4.0,4-for-1,21,10.3737,1.5177,8.856
DXCM,2022-06-13,4.0,4-for-1,63,28.6539,5.5958,23.058
DXCM,2022-06-13,4.0,4-for-1,126,68.4894,7.6082,60.8812
DXCM,2022-06-13,4.0,4-for-1,252,83.3213,18.9151,64.4062
FTNT,2022-06-22,5.0,5-for-1+,-5,-3.304,-0.5673,-2.7367
FTNT,2022-06-22,5.0,5-for-1+,1,0.0,0.0,0.0
FTNT,2022-06-22,5.0,5-for-1+,5,0.6514,0.6033,0.0481
FTNT,2022-06-22,5.0,5-for-1+,21,7.7993,4.5055,3.2938
FTNT,2022-06-22,5.0,5-for-1+,63,-12.3239,0.2325,-12.5564
FTNT,2022-06-22,5.0,5-for-1+,126,-11.1444,1.5332,-12.6775
FTNT,2022-06-22,5.0,5-for-1+,252,26.0387,16.4582,9.5805
SHOP,2022-06-29,10.0,5-for-1+,-5,2.4327,-1.5653,3.9979
SHOP,2022-06-29,10.0,5-for-1+,1,0.0,0.0,0.0
SHOP,2022-06-29,10.0,5-for-1+,5,13.0922,3.1117,9.9804
SHOP,2022-06-29,10.0,5-for-1+,21,11.4917,9.2076,2.284
SHOP,2022-06-29,10.0,5-for-1+,63,-6.402,-1.3784,-5.0237
SHOP,2022-06-29,10.0,5-for-1+,126,4.4814,0.7128,3.7687
SHOP,2022-06-29,10.0,5-for-1+,252,106.7862,19.4193,87.3669
GOOG,2022-07-18,20.0,5-for-1+,-5,6.0146,0.5972,5.4175
GOOG,2022-07-18,20.0,5-for-1+,1,0.0,0.0,0.0
GOOG,2022-07-18,20.0,5-for-1+,5,-5.5921,0.8428,-6.4349
GOOG,2022-07-18,20.0,5-for-1+,21,6.8805,9.5434,-2.6628
GOOG,2022-07-18,20.0,5-for-1+,63,-15.2161,-8.4551,-6.7609
GOOG,2022-07-18,20.0,5-for-1+,126,-19.5986,2.2858,-21.8844
GOOG,2022-07-18,20.0,5-for-1+,252,7.1172,17.9372,-10.82
GOOGL,2022-07-18,20.0,5-for-1+,-5,6.0953,0.5972,5.4981
GOOGL,2022-07-18,20.0,5-for-1+,1,0.0,0.0,0.0
GOOGL,2022-07-18,20.0,5-for-1+,5,-5.5384,0.8428,-6.3812
GOOGL,2022-07-18,20.0,5-for-1+,21,6.9362,9.5434,-2.6072
GOOGL,2022-07-18,20.0,5-for-1+,63,-15.1553,-8.4551,-6.7001
GOOGL,2022-07-18,20.0,5-for-1+,126,-19.7912,2.2858,-22.077
GOOGL,2022-07-18,20.0,5-for-1+,252,7.2193,17.9372,-10.7178
GME,2022-07-22,4.0,4-for-1,-5,-1.0341,-2.5211,1.487
GME,2022-07-22,4.0,4-for-1,1,0.0,0.0,0.0
GME,2022-07-22,4.0,4-for-1,5,0.0883,4.1499,-4.0616
GME,2022-07-22,4.0,4-for-1,21,1.5303,4.4938,-2.9634
GME,2022-07-22,4.0,4-for-1,63,-28.1636,-7.2471,-20.9165
GME,2022-07-22,4.0,4-for-1,126,-36.2566,2.1609,-38.4175
GME,2022-07-22,4.0,4-for-1,252,-32.7546,17.0149,-49.7695
REX,2022-07-28,3.0,3-for-1,-5,-3.466,-1.7933,-1.6727
REX,2022-07-28,3.0,3-for-1,1,0.0,0.0,0.0
REX,2022-07-28,3.0,3-for-1,5,-2.137,0.5282,-2.6652
REX,2022-07-28,3.0,3-for-1,21,4.3997,-1.6228,6.0225
REX,2022-07-28,3.0,3-for-1,63,-7.2282,-6.8949,-0.3333
REX,2022-07-28,3.0,3-for-1,126,-0.3771,-0.673,0.2959
REX,2022-07-28,3.0,3-for-1,252,16.3419,12.9314,3.4105
AMC,2022-08-22,2.0,2-for-1,-5,131.4532,3.7512,127.7019
AMC,2022-08-22,2.0,2-for-1,1,0.0,0.0,0.0
AMC,2022-08-22,2.0,2-for-1,5,-0.9414,-2.3572,1.4158
AMC,2022-08-22,2.0,2-for-1,21,-10.0418,-8.1018,-1.94
AMC,2022-08-22,2.0,2-for-1,63,-20.6067,-3.5625,-17.0442
AMC,2022-08-22,2.0,2-for-1,126,-34.5188,-2.5069,-32.0119
AMC,2022-08-22,2.0,2-for-1,252,-79.4979,9.1954,-88.6933
TSLA,2022-08-25,3.0,3-for-1,-5,2.2968,1.9977,0.299
TSLA,2022-08-25,3.0,3-for-1,1,0.0,0.0,0.0
TSLA,2022-08-25,3.0,3-for-1,5,-3.794,-2.1916,-1.6023
TSLA,2022-08-25,3.0,3-for-1,21,-4.1931,-9.745,5.5518
TSLA,2022-08-25,3.0,3-for-1,63,-36.4088,-0.3046,-36.1042
TSLA,2022-08-25,3.0,3-for-1,126,-27.9288,-1.0145,-26.9143
TSLA,2022-08-25,3.0,3-for-1,252,-17.1023,11.0253,-28.1276
NDAQ,2022-08-29,3.0,3-for-1,-5,3.7706,2.6636,1.107
NDAQ,2022-08-29,3.0,3-for-1,1,0.0,0.0,0.0
NDAQ,2022-08-29,3.0,3-for-1,5,1.7038,-1.8707,3.5746
NDAQ,2022-08-29,3.0,3-for-1,21,-1.8268,-6.5686,4.7418
NDAQ,2022-08-29,3.0,3-for-1,63,11.5405,-0.1708,11.7113
NDAQ,2022-08-29,3.0,3-for-1,126,-6.2182,-0.0079,-6.2103
NDAQ,2022-08-29,3.0,3-for-1,252,-10.3812,15.1077,-25.4889
PANW,2022-09-14,3.0,3-for-1,-5,-1.1315,0.806,-1.9375
PANW,2022-09-14,3.0,3-for-1,1,0.0,0.0,0.0
PANW,2022-09-14,3.0,3-for-1,5,-4.7322,-2.867,-1.8653
PANW,2022-09-14,3.0,3-for-1,21,-12.1033,-5.8063,-6.297
PANW,2022-09-14,3.0,3-for-1,63,-10.4999,3.4597,-13.9596
PANW,2022-09-14,3.0,3-for-1,126,5.6564,2.4191,3.2373
PANW,2022-09-14,3.0,3-for-1,252,33.7268,15.9117,17.815
CBIO,2022-09-21,3.803,other,-5,14.0625,4.1333,9.9292
CBIO,2022-09-21,3.803,other,1,0.0,0.0,0.0
CBIO,2022-09-21,3.803,other,5,-9.6774,-0.9857,-8.6917
CBIO,2022-09-21,3.803,other,21,-6.4516,-2.3556,-4.096
CBIO,2022-09-21,3.803,other,126,125.8065,5.9475,119.8589
CBIO,2022-09-21,3.803,other,252,127.4194,16.8291,110.5903
ADEA,2022-10-03,3.78,other,-5,-47.4227,-0.6281,-46.7946
ADEA,2022-10-03,3.78,other,1,0.0,0.0,0.0
ADEA,2022-10-03,3.78,other,5,15.0943,-4.75,19.8443
ADEA,2022-10-03,3.78,other,21,36.8553,1.7313,35.1241
ADEA,2022-10-03,3.78,other,63,19.1195,1.2157,17.9038
ADEA,2022-10-03,3.78,other,126,0.3774,9.0313,-8.6539
ADEA,2022-10-03,3.78,other,252,11.6981,14.1203,-2.4222
XPO,2022-11-01,1.683,other,-5,-11.5692,0.1057,-11.6749
XPO,2022-11-01,1.683,other,1,0.0,0.0,0.0
XPO,2022-11-01,1.683,other,5,11.0658,1.9013,9.1646
XPO,2022-11-01,1.683,other,21,17.4922,8.6724,8.8197
XPO,2022-11-01,1.683,other,63,37.7429,11.6911,26.0518
XPO,2022-11-01,1.683,other,126,43.9812,8.9838,34.9974
XPO,2022-11-01,1.683,other,252,145.2978,16.7195,128.5783
LGND,2022-11-02,1.603,other,-5,-20.1864,1.9068,-22.0932
LGND,2022-11-02,1.603,other,1,0.0,0.0,0.0
LGND,2022-11-02,1.603,other,5,19.8058,0.8397,18.966
LGND,2022-11-02,1.603,other,21,15.6822,9.6753,6.0069
LGND,2022-11-02,1.603,other,63,13.7558,11.6525,2.1032
LGND,2022-11-02,1.603,other,126,26.3015,12.1553,14.1463
LGND,2022-11-02,1.603,other,252,-14.0423,19.008,-33.0504
CPRT,2022-11-04,2.0,2-for-1,-5,1.3942,3.3667,-1.9725
CPRT,2022-11-04,2.0,2-for-1,1,0.0,0.0,0.0
CPRT,2022-11-04,2.0,2-for-1,5,7.8109,4.8843,2.9266
CPRT,2022-11-04,2.0,2-for-1,21,12.5044,3.6529,8.8515
CPRT,2022-11-04,2.0,2-for-1,63,20.6655,9.7768,10.8887
CPRT,2022-11-04,2.0,2-for-1,126,39.2294,9.0637,30.1657
CPRT,2022-11-04,2.0,2-for-1,252,62.9772,16.8056,46.1716
UHAL,2022-11-10,10.0,5-for-1+,-5,2.1242,-5.9982,8.1224
UHAL,2022-11-10,10.0,5-for-1+,1,0.0,0.0,0.0
UHAL,2022-11-10,10.0,5-for-1+,5,4.4621,-1.072,5.5341
UHAL,2022-11-10,10.0,5-for-1+,21,21.592,0.1098,21.4822
UHAL,2022-11-10,10.0,5-for-1+,63,25.2789,4.0685,21.2104
UHAL,2022-11-10,10.0,5-for-1+,126,16.6194,4.513,12.1064
UHAL,2022-11-10,10.0,5-for-1+,252,-1.4937,12.1977,-13.6913
TECH,2022-11-30,4.0,4-for-1,-5,-2.2087,-1.9093,-0.2994
TECH,2022-11-30,4.0,4-for-1,1,0.0,0.0,0.0
TECH,2022-11-30,4.0,4-for-1,5,-6.6463,-3.4888,-3.1575
TECH,2022-11-30,4.0,4-for-1,21,-4.0864,-5.6937,1.6073
TECH,2022-11-30,4.0,4-for-1,63,-9.3589,-0.3274,-9.0315
TECH,2022-11-30,4.0,4-for-1,126,-3.7459,5.9264,-9.6723
TECH,2022-11-30,4.0,4-for-1,252,-24.9413,14.4695,-39.4108
OCFT,2022-12-12,10.0,5-for-1+,-5,0.6623,0.1619,0.5003
OCFT,2022-12-12,10.0,5-for-1+,1,0.0,0.0,0.0
OCFT,2022-12-12,10.0,5-for-1+,5,-22.0222,-5.0263,-16.9958
OCFT,2022-12-12,10.0,5-for-1+,21,-5.2632,-0.7932,-4.4699
OCFT,2022-12-12,10.0,5-for-1+,63,-13.2964,-2.7115,-10.5849
OCFT,2022-12-12,10.0,5-for-1+,126,-23.8227,9.6768,-33.4995
OCFT,2022-12-12,10.0,5-for-1+,252,-60.5263,18.8921,-79.4184
COE,2022-12-15,4.0,4-for-1,-5,4.7463,1.6955,3.0508
COE,2022-12-15,4.0,4-for-1,1,0.0,0.0,0.0
COE,2022-12-15,4.0,4-for-1,5,-10.1846,-0.6657,-9.5189
COE,2022-12-15,4.0,4-for-1,21,-14.1802,2.1461,-16.3263
COE,2022-12-15,4.0,4-for-1,63,-18.7592,3.1258,-21.885
COE,2022-12-15,4.0,4-for-1,126,1.034,14.9279,-13.8939
COE,2022-12-15,4.0,4-for-1,252,14.771,25.0142,-10.2432
BBLN,2022-12-16,25.0,5-for-1+,-5,7.9646,2.1434,5.8212
BBLN,2022-12-16,25.0,5-for-1+,1,0.0,0.0,0.0
BBLN,2022-12-16,25.0,5-for-1+,5,-34.4928,0.7615,-35.2543
BBLN,2022-12-16,25.0,5-for-1+,21,8.4058,2.2681,6.1377
BBLN,2022-12-16,25.0,5-for-1+,63,-30.7246,5.3715,-36.0961
BBLN,2022-12-16,25.0,5-for-1+,126,-94.3382,15.3147,-109.6529
SINT,2022-12-20,100.0,5-for-1+,-5,39.0897,5.1488,33.9409
SINT,2022-12-20,100.0,5-for-1+,1,0.0,0.0,0.0
SINT,2022-12-20,100.0,5-for-1+,5,-27.598,-2.4787,-25.1192
SINT,2022-12-20,100.0,5-for-1+,21,-23.4242,3.7275,-27.1517
SINT,2022-12-20,100.0,5-for-1+,63,-81.0051,2.1833,-83.1884
SINT,2022-12-20,100.0,5-for-1+,126,-88.3305,13.0086,-101.3391
SINT,2022-12-20,100.0,5-for-1+,252,-96.8901,24.2474,-121.1375
URNM,2022-12-20,2.0,2-for-1,-5,3.8762,5.1488,-1.2726
URNM,2022-12-20,2.0,2-for-1,1,0.0,0.0,0.0
URNM,2022-12-20,2.0,2-for-1,5,-1.0388,-2.4787,1.4399
URNM,2022-12-20,2.0,2-for-1,21,17.1053,3.7275,13.3778
URNM,2022-12-20,2.0,2-for-1,63,-4.9515,2.1833,-7.1348
URNM,2022-12-20,2.0,2-for-1,126,6.6482,13.0086,-6.3604
URNM,2022-12-20,2.0,2-for-1,252,61.7729,24.2474,37.5255
CEI,2022-12-21,50.0,5-for-1+,-5,3.3248,2.9353,0.3896
CEI,2022-12-21,50.0,5-for-1+,1,0.0,0.0,0.0
CEI,2022-12-21,50.0,5-for-1+,5,-29.7578,0.7165,-30.4743
CEI,2022-12-21,50.0,5-for-1+,21,-24.5675,5.1192,-29.6867
CEI,2022-12-21,50.0,5-for-1+,63,-55.0173,4.3455,-59.3628
CEI,2022-12-21,50.0,5-for-1+,126,-76.6263,14.1779,-90.8042
CEI,2022-12-21,50.0,5-for-1+,252,-92.2837,26.3016,-118.5853
HTGM,2022-12-21,12.0,5-for-1+,-5,38.8514,2.9353,35.9161
HTGM,2022-12-21,12.0,5-for-1+,1,0.0,0.0,0.0
HTGM,2022-12-21,12.0,5-for-1+,5,-2.5882,0.7165,-3.3048
HTGM,2022-12-21,12.0,5-for-1+,21,4.0,5.1192,-1.1192
HTGM,2022-12-21,12.0,5-for-1+,63,-21.1765,4.3455,-25.5219
OP,2022-12-21,10.0,5-for-1+,-5,2.8835,2.9353,-0.0517
OP,2022-12-21,10.0,5-for-1+,1,0.0,0.0,0.0
OP,2022-12-21,10.0,5-for-1+,5,-9.7744,0.7165,-10.491
OP,2022-12-21,10.0,5-for-1+,21,-25.1729,5.1192,-30.2921
OP,2022-12-21,10.0,5-for-1+,63,-72.1805,4.3455,-76.5259
OP,2022-12-21,10.0,5-for-1+,126,-93.985,14.1779,-108.1629
OP,2022-12-21,10.0,5-for-1+,252,-91.2782,26.3016,-117.5798
CANF,2023-01-09,10.0,5-for-1+,-5,-6.585,-1.4013,-5.1837
CANF,2023-01-09,10.0,5-for-1+,1,0.0,0.0,0.0
CANF,2023-01-09,10.0,5-for-1+,5,-14.7641,1.8403,-16.6044
CANF,2023-01-09,10.0,5-for-1+,21,-43.8356,5.1386,-48.9742
CANF,2023-01-09,10.0,5-for-1+,63,-73.3638,5.3006,-78.6644
CANF,2023-01-09,10.0,5-for-1+,126,-54.6423,15.0574,-69.6997
CANF,2023-01-09,10.0,5-for-1+,252,-68.7976,23.8687,-92.6663
EEMX,2023-01-12,2.0,2-for-1,-5,-4.2025,-4.4289,0.2264
EEMX,2023-01-12,2.0,2-for-1,1,0.0,0.0,0.0
EEMX,2023-01-12,2.0,2-for-1,5,0.7847,-0.6585,1.4432
EEMX,2023-01-12,2.0,2-for-1,21,-1.7059,3.5945,-5.3004
EEMX,2023-01-12,2.0,2-for-1,63,-4.0259,3.8964,-7.9223
EEMX,2023-01-12,2.0,2-for-1,126,0.1706,13.9875,-13.8169
EEMX,2023-01-12,2.0,2-for-1,252,-4.8448,20.9891,-25.8338
EFAX,2023-01-12,2.0,2-for-1,-5,-5.1522,-4.4289,-0.7232
EFAX,2023-01-12,2.0,2-for-1,1,0.0,0.0,0.0
EFAX,2023-01-12,2.0,2-for-1,5,0.7798,-0.6585,1.4384
EFAX,2023-01-12,2.0,2-for-1,21,1.2597,3.5945,-2.3347
EFAX,2023-01-12,2.0,2-for-1,63,3.7493,3.8964,-0.1472
EFAX,2023-01-12,2.0,2-for-1,126,7.0186,13.9875,-6.9689
EFAX,2023-01-12,2.0,2-for-1,252,8.2484,20.9891,-12.7407
HYMB,2023-01-12,2.0,2-for-1,-5,-2.5974,-4.4289,1.8315
HYMB,2023-01-12,2.0,2-for-1,1,0.0,0.0,0.0
HYMB,2023-01-12,2.0,2-for-1,5,1.0328,-0.6585,1.6913
HYMB,2023-01-12,2.0,2-for-1,21,0.3592,3.5945,-3.2353
HYMB,2023-01-12,2.0,2-for-1,63,0.4041,3.8964,-3.4923
HYMB,2023-01-12,2.0,2-for-1,126,0.7185,13.9875,-13.2691
HYMB,2023-01-12,2.0,2-for-1,252,4.176,20.9891,-16.813
SPYX,2023-01-12,3.0,3-for-1,-5,-4.5265,-4.4289,-0.0975
SPYX,2023-01-12,3.0,3-for-1,1,0.0,0.0,0.0
SPYX,2023-01-12,3.0,3-for-1,5,-0.704,-0.6585,-0.0455
SPYX,2023-01-12,3.0,3-for-1,21,3.744,3.5945,0.1495
SPYX,2023-01-12,3.0,3-for-1,63,4.128,3.8964,0.2316
SPYX,2023-01-12,3.0,3-for-1,126,14.976,13.9875,0.9885
SPYX,2023-01-12,3.0,3-for-1,252,22.24,20.9891,1.2509
CETX,2023-01-23,35.0,5-for-1+,-5,18.0645,-0.5307,18.5953
CETX,2023-01-23,35.0,5-for-1+,1,0.0,0.0,0.0
CETX,2023-01-23,35.0,5-for-1+,5,21.659,0.0959,21.5631
CETX,2023-01-23,35.0,5-for-1+,21,43.7788,-0.4173,44.1961
CETX,2023-01-23,35.0,5-for-1+,63,70.5069,3.4989,67.0081
CETX,2023-01-23,35.0,5-for-1+,126,29.2166,14.6615,14.5551
CETX,2023-01-23,35.0,5-for-1+,252,-35.2995,23.1288,-58.4283
OGEN,2023-01-23,60.0,5-for-1+,-5,13.7238,-0.5307,14.2546
OGEN,2023-01-23,60.0,5-for-1+,1,0.0,0.0,0.0
OGEN,2023-01-23,60.0,5-for-1+,5,-6.8436,0.0959,-6.9395
OGEN,2023-01-23,60.0,5-for-1+,21,-28.2123,-0.4173,-27.795
OGEN,2023-01-23,60.0,5-for-1+,63,-57.4022,3.4989,-60.9011
OGEN,2023-01-23,60.0,5-for-1+,126,-42.0391,14.6615,-56.7006
OGEN,2023-01-23,60.0,5-for-1+,252,-31.5642,23.1288,-54.693
PCAR,2023-02-08,1.5,other,-5,3.1829,0.0354,3.1475
PCAR,2023-02-08,1.5,other,1,0.0,0.0,0.0
PCAR,2023-02-08,1.5,other,5,2.9407,1.6918,1.2489
PCAR,2023-02-08,1.5,other,21,-0.6183,-5.2028,4.5845
PCAR,2023-02-08,1.5,other,63,-0.6032,1.8014,-2.4046
PCAR,2023-02-08,1.5,other,126,17.8706,10.3623,7.5083
PCAR,2023-02-08,1.5,other,252,52.0585,24.9873,27.0713
IVOG,2023-03-14,2.0,2-for-1,-5,4.3026,1.6681,2.6345
IVOG,2023-03-14,2.0,2-for-1,1,0.0,0.0,0.0
IVOG,2023-03-14,2.0,2-for-1,5,3.0864,2.8643,0.2221
IVOG,2023-03-14,2.0,2-for-1,21,5.7976,6.6185,-0.8209
IVOG,2023-03-14,2.0,2-for-1,63,8.7751,12.5976,-3.8225
IVOG,2023-03-14,2.0,2-for-1,126,9.816,15.5658,-5.7498
IVOG,2023-03-14,2.0,2-for-1,252,31.3483,34.2917,-2.9433
IVOO,2023-03-14,2.0,2-for-1,-5,5.31,1.6681,3.6418
IVOO,2023-03-14,2.0,2-for-1,1,0.0,0.0,0.0
IVOO,2023-03-14,2.0,2-for-1,5,2.64,2.8643,-0.2243
IVOO,2023-03-14,2.0,2-for-1,21,4.5752,6.6185,-2.0434
IVOO,2023-03-14,2.0,2-for-1,63,8.1635,12.5976,-4.4341
IVOO,2023-03-14,2.0,2-for-1,126,7.8303,15.5658,-7.7355
IVOO,2023-03-14,2.0,2-for-1,252,24.2983,34.2917,-9.9933
IVOV,2023-03-14,2.0,2-for-1,-5,6.7383,1.6681,5.0701
IVOV,2023-03-14,2.0,2-for-1,1,0.0,0.0,0.0
IVOV,2023-03-14,2.0,2-for-1,5,2.2213,2.8643,-0.643
IVOV,2023-03-14,2.0,2-for-1,21,3.5239,6.6185,-3.0946
IVOV,2023-03-14,2.0,2-for-1,63,7.6237,12.5976,-4.9738
IVOV,2023-03-14,2.0,2-for-1,126,5.7178,15.5658,-9.848
IVOV,2023-03-14,2.0,2-for-1,252,16.8381,34.2917,-17.4536
VIOG,2023-03-14,2.0,2-for-1,-5,4.4126,1.6681,2.7445
VIOG,2023-03-14,2.0,2-for-1,1,0.0,0.0,0.0
VIOG,2023-03-14,2.0,2-for-1,5,2.9038,2.8643,0.0395
VIOG,2023-03-14,2.0,2-for-1,21,3.1739,6.6185,-3.4446
VIOG,2023-03-14,2.0,2-for-1,63,8.5425,12.5976,-4.0551
VIOG,2023-03-14,2.0,2-for-1,126,6.3253,15.5658,-9.2405
VIOG,2023-03-14,2.0,2-for-1,252,18.6719,34.2917,-15.6197
VIOO,2023-03-14,2.0,2-for-1,-5,5.1761,1.6681,3.5079
VIOO,2023-03-14,2.0,2-for-1,1,0.0,0.0,0.0
VIOO,2023-03-14,2.0,2-for-1,5,1.7676,2.8643,-1.0967
VIOO,2023-03-14,2.0,2-for-1,21,2.3767,6.6185,-4.2418
VIOO,2023-03-14,2.0,2-for-1,63,6.4135,12.5976,-6.1841
VIOO,2023-03-14,2.0,2-for-1,126,3.6188,15.5658,-11.947
VIOO,2023-03-14,2.0,2-for-1,252,13.9138,34.2917,-20.3779
VIOV,2023-03-14,2.0,2-for-1,-5,6.1222,1.6681,4.4541
VIOV,2023-03-14,2.0,2-for-1,1,0.0,0.0,0.0
VIOV,2023-03-14,2.0,2-for-1,5,1.1736,2.8643,-1.6907
VIOV,2023-03-14,2.0,2-for-1,21,1.7871,6.6185,-4.8314
VIOV,2023-03-14,2.0,2-for-1,63,4.6812,12.5976,-7.9163
VIOV,2023-03-14,2.0,2-for-1,126,0.8669,15.5658,-14.6989
VIOV,2023-03-14,2.0,2-for-1,252,9.1358,34.2917,-25.1559
PIXAX,2023-03-27,3.0,3-for-1,-5,-0.1681,-0.6932,0.5251
PIXAX,2023-03-27,3.0,3-for-1,1,0.0,0.0,0.0
PIXAX,2023-03-27,3.0,3-for-1,5,4.3515,3.8787,0.4728
PIXAX,2023-03-27,3.0,3-for-1,21,0.0837,2.2123,-2.1286
PIXAX,2023-03-27,3.0,3-for-1,63,4.1004,10.6645,-6.5641
PIXAX,2023-03-27,3.0,3-for-1,126,6.9456,8.4339,-1.4883
PIXAX,2023-03-27,3.0,3-for-1,252,40.6695,34.1613,6.5081
PRRSX,2023-03-27,4.0,4-for-1,-5,1.6901,-0.6932,2.3834
PRRSX,2023-03-27,4.0,4-for-1,1,0.0,0.0,0.0
PRRSX,2023-03-27,4.0,4-for-1,5,6.0094,3.8787,2.1307
PRRSX,2023-03-27,4.0,4-for-1,21,3.8028,2.2123,1.5905
PRRSX,2023-03-27,4.0,4-for-1,63,4.7418,10.6645,-5.9227
PRRSX,2023-03-27,4.0,4-for-1,126,-2.77,8.4339,-11.2038
PRRSX,2023-03-27,4.0,4-for-1,252,13.3803,34.1613,-20.781
MNST,2023-03-28,2.0,2-for-1,-5,0.5814,0.8358,-0.2544
MNST,2023-03-28,2.0,2-for-1,1,0.0,0.0,0.0
MNST,2023-03-28,2.0,2-for-1,5,1.9367,1.8228,0.114
MNST,2023-03-28,2.0,2-for-1,21,6.0019,2.7548,3.2472
MNST,2023-03-28,2.0,2-for-1,63,9.5877,9.1344,0.4533
MNST,2023-03-28,2.0,2-for-1,126,1.86,6.9255,-5.0655
MNST,2023-03-28,2.0,2-for-1,252,13.6721,32.2151,-18.543
CXT,2023-04-04,2.879,other,-5,-8.8131,-3.196,-5.6172
CXT,2023-04-04,2.879,other,1,0.0,0.0,0.0
CXT,2023-04-04,2.879,other,5,13.701,0.109,13.592
CXT,2023-04-04,2.879,other,21,13.0272,-0.6059,13.6331
CXT,2023-04-04,2.879,other,63,34.0903,8.2668,25.8236
CXT,2023-04-04,2.879,other,126,30.297,4.9408,25.3562
