rebalance_date,exit_date,portfolio_return,spy_return,stocks_held,top_holdings
2018-07-01,2019-01-01,-0.145095,-0.070172,11,1COV.DE,WAF.DE,BOSS.DE,RIO1.DE,VNX.DE,ADB.DE,BAYN.DE,FAS.DE,ILU.DE,NEF.DE
2019-01-01,2019-07-01,0.09245,0.192768,13,1COV.DE,WAF.DE,BOSS.DE,RIO1.DE,VNX.DE,HLE.DE,ADB.DE,BAYN.DE,IFX.DE,FAS.DE
2019-07-01,2020-01-01,0.204837,0.109303,13,YCP.DE,HLE.DE,INL.DE,SGM.DE,ASME.DE,IFX.DE,IDP.DE,UOF.DE,COZ.DE,ABEC.DE
2020-01-01,2020-07-01,0.121934,-0.034329,12,YCP.DE,INL.DE,SGM.DE,ASME.DE,ITU.DE,IDP.DE,UOF.DE,COZ.DE,ABEC.DE,ABEA.DE
2020-07-01,2021-01-01,0.0,0.197482,0,CASH (7 passed)
2021-01-01,2021-07-01,0.0,0.17482,0,CASH (7 passed)
2021-07-01,2022-01-01,0.0,0.117299,0,CASH (6 passed)
2022-01-01,2022-07-01,0.0,-0.196002,0,CASH (8 passed)
2022-07-01,2023-01-01,0.032589,0.007602,10,RIO1.DE,BIL.DE,COZ.DE,HLAG.DE,NGLB.DE,WCH.DE,SGM.DE,1COV.DE,HS2.DE,CIE1.DE
2023-01-01,2023-07-01,0.052915,0.174152,11,RIO1.DE,COZ.DE,HLAG.DE,VBK.DE,NGLB.DE,WCH.DE,SGM.DE,1COV.DE,HS2.DE,NEF.DE
2023-07-01,2024-01-01,0.0,0.073117,0,CASH (7 passed)
2024-01-01,2024-07-01,0.0,0.161108,0,CASH (6 passed)
2024-07-01,2025-01-01,0.018533,0.078974,10,IFX.DE,FAS.DE,KSB.DE,AP2.DE,ABEC.DE,ABEA.DE,FB2A.DE,FPE3.DE,FPE.DE,KSB3.DE
