symbol,event_date,upgrade_delta,downgrade_delta,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
HAS.L,2022-07-01,4,2,upgrade_medium,-0.025057,-0.029334,0.004278,0.041149,-0.024821,0.065971,0.121719,0.024821,0.096898,-0.004968,-0.122979,0.11801
RMV.L,2022-07-01,6,2,upgrade_large,0.015927,-0.029334,0.045261,0.061936,-0.024821,0.086757,0.116785,0.024821,0.091963,-0.141235,-0.122979,-0.018256
SN.L,2022-07-01,7,2,upgrade_large,-0.017824,-0.029334,0.01151,-0.014344,-0.024821,0.010477,-0.114732,0.024821,-0.139554,-0.075277,-0.122979,0.047702
SOLG.L,2022-07-01,4,0,upgrade_medium,-0.100352,-0.029334,-0.071018,-0.008803,-0.024821,0.016019,-0.146127,0.024821,-0.170948,-0.466197,-0.122979,-0.343219
3IN.L,2022-07-01,3,0,upgrade_medium,-0.0227,-0.029334,0.006634,0.004527,-0.024821,0.029348,-0.00456,0.024821,-0.029381,-0.080204,-0.122979,0.042775
KMR.L,2022-07-01,2,0,upgrade_small,-0.004772,-0.029334,0.024562,0.058243,-0.024821,0.083064,0.048731,0.024821,0.023909,-0.047432,-0.122979,0.075547
ATYM.L,2022-07-01,6,0,upgrade_large,-0.071855,-0.029334,-0.042521,-0.09998,-0.024821,-0.075159,-0.124983,0.024821,-0.149805,-0.39557,-0.122979,-0.272592
DGE.L,2022-07-01,15,2,upgrade_large,-0.000143,-0.029334,0.029192,0.017105,-0.024821,0.041927,0.099214,0.024821,0.074393,0.095857,-0.122979,0.218836
DNLM.L,2022-07-01,7,3,upgrade_large,-0.048799,-0.029334,-0.019464,-0.036149,-0.024821,-0.011327,-0.003016,0.024821,-0.027837,-0.120481,-0.122979,0.002497
HSX.L,2022-07-01,3,3,upgrade_medium,-0.027273,-0.029334,0.002061,-0.019238,-0.024821,0.005583,-0.0742,0.024821,-0.099021,-0.056685,-0.122979,0.066294
PAG.L,2022-07-01,10,2,upgrade_large,-0.01225,-0.029334,0.017084,0.013448,-0.024821,0.03827,0.121867,0.024821,0.097046,-0.176737,-0.122979,-0.053758
NXT.L,2022-07-01,2,9,upgrade_small,0.022058,-0.029334,0.051392,0.074369,-0.024821,0.099191,0.143991,0.024821,0.11917,-0.180743,-0.122979,-0.057764
IBST.L,2022-07-01,7,0,upgrade_large,-0.010491,-0.029334,0.018843,0.012239,-0.024821,0.037061,0.263184,0.024821,0.238362,0.026367,-0.122979,0.149346
INF.L,2022-07-01,13,0,upgrade_large,-0.021671,-0.029334,0.007664,0.017508,-0.024821,0.042329,0.137697,0.024821,0.112876,-0.00755,-0.122979,0.115428
FAN.L,2022-07-01,3,0,upgrade_medium,0.007406,-0.029334,0.03674,0.017767,-0.024821,0.042589,0.16887,0.024821,0.144049,-0.13038,-0.122979,-0.007401
INPP.L,2022-07-01,2,0,upgrade_small,-0.024387,-0.029334,0.004948,-0.013405,-0.024821,0.011416,-0.014617,0.024821,-0.039438,-0.054529,-0.122979,0.06845
KLR.L,2022-07-01,3,0,upgrade_medium,0.0,-0.029334,0.029334,0.0166,-0.024821,0.041421,0.013833,0.024821,-0.010988,-0.113337,-0.122979,0.009641
BOO.L,2022-07-01,10,0,upgrade_large,-0.019587,-0.029334,0.009747,-0.003561,-0.024821,0.02126,0.083333,0.024821,0.058512,-0.350962,-0.122979,-0.227983
BGEO.L,2022-07-01,5,0,upgrade_large,-0.023917,-0.029334,0.005418,0.035866,-0.024821,0.060687,0.189834,0.024821,0.165012,0.485793,-0.122979,0.608771
TSCO.L,2022-07-01,6,7,upgrade_large,0.002739,-0.029334,0.032073,0.019978,-0.024821,0.044799,0.042738,0.024821,0.017917,-0.188418,-0.122979,-0.065439
CCC.L,2022-07-01,4,0,upgrade_medium,-0.031599,-0.029334,-0.002264,0.058067,-0.024821,0.082888,0.079419,0.024821,0.054597,-0.16516,-0.122979,-0.042181
TW.L,2022-07-01,9,1,upgrade_large,-0.035557,-0.029334,-0.006222,-0.037255,-0.024821,-0.012434,0.017325,0.024821,-0.007496,-0.251727,-0.122979,-0.128748
HFD.L,2022-07-01,3,3,upgrade_medium,0.006857,-0.029334,0.036191,0.041141,-0.024821,0.065962,0.169914,0.024821,0.145093,-0.064638,-0.122979,0.058341
HMSO.L,2022-07-01,12,3,upgrade_large,0.002306,-0.029334,0.03164,0.042056,-0.024821,0.066877,0.268419,0.024821,0.243597,-0.07064,-0.122979,0.052339
MTO.L,2022-07-01,3,3,upgrade_medium,0.0,-0.029334,0.029334,0.055001,-0.024821,0.079822,0.39127,0.024821,0.366449,0.108045,-0.122979,0.231023
PETS.L,2022-07-01,5,3,upgrade_large,-0.088367,-0.029334,-0.059033,-0.070964,-0.024821,-0.046143,0.063259,0.024821,0.038437,-0.148356,-0.122979,-0.025377
PRTC.L,2022-07-01,5,0,upgrade_large,0.001151,-0.029334,0.030485,0.093211,-0.024821,0.118032,0.135788,0.024821,0.110967,0.421174,-0.122979,0.544152
SVT.L,2022-07-01,2,4,upgrade_small,0.004721,-0.029334,0.034055,0.016349,-0.024821,0.04117,0.089752,0.024821,0.064931,-0.144258,-0.122979,-0.02128
ULVR.L,2022-07-01,11,1,upgrade_large,0.000526,-0.029334,0.02986,0.013684,-0.024821,0.038506,0.051578,0.024821,0.026757,0.054007,-0.122979,0.176985
BUR.L,2022-07-01,4,0,upgrade_medium,-0.009928,-0.029334,0.019406,0.021717,-0.024821,0.046538,0.055835,0.024821,0.031013,-0.173697,-0.122979,-0.050719
CAML.L,2022-07-01,4,0,upgrade_medium,-0.041635,-0.029334,-0.012301,0.0,-0.024821,0.024821,0.148134,0.024821,0.123313,0.05179,-0.122979,0.174768
BRBY.L,2022-07-01,7,6,upgrade_large,-0.031863,-0.029334,-0.002528,0.011639,-0.024821,0.03646,0.067093,0.024821,0.042272,0.107842,-0.122979,0.23082
MDC.L,2022-07-01,2,2,upgrade_small,-0.015887,-0.029334,0.013447,0.048102,-0.024821,0.072924,0.072816,0.024821,0.047994,0.094563,-0.122979,0.217541
NEX.L,2022-07-01,9,1,upgrade_large,-0.076486,-0.029334,-0.047151,-0.081654,-0.024821,-0.056832,-0.043928,0.024821,-0.068749,-0.128165,-0.122979,-0.005187
FGP.L,2022-07-01,4,2,upgrade_medium,-0.037059,-0.029334,-0.007725,-0.035501,-0.024821,-0.01068,0.019482,0.024821,-0.005339,-0.181314,-0.122979,-0.058336
NSCI.L,2022-07-01,2,0,upgrade_small,0.03125,-0.029334,0.060584,0.007812,-0.024821,0.032634,0.0,0.024821,-0.024821,-0.3125,-0.122979,-0.189521
GBG.L,2022-07-01,5,0,upgrade_large,-0.044049,-0.029334,-0.014714,0.069301,-0.024821,0.094122,0.215343,0.024821,0.190522,0.507428,-0.122979,0.630406
GRG.L,2022-07-01,3,0,upgrade_medium,0.004943,-0.029334,0.034277,0.054919,-0.024821,0.079741,0.170788,0.024821,0.145966,-0.052543,-0.122979,0.070436
HGT.L,2022-07-01,2,0,upgrade_small,0.025369,-0.029334,0.054703,0.060318,-0.024821,0.085139,0.155551,0.024821,0.13073,0.086588,-0.122979,0.209566
LMP.L,2022-07-01,4,1,upgrade_medium,0.011418,-0.029334,0.040752,0.028947,-0.024821,0.053768,0.079871,0.024821,0.05505,-0.225784,-0.122979,-0.102805
MNDI.L,2022-07-01,6,0,upgrade_large,-0.037443,-0.029334,-0.008108,0.006531,-0.024821,0.031353,0.083136,0.024821,0.058315,-0.030078,-0.122979,0.0929
ANTO.L,2022-07-01,5,11,upgrade_large,-0.090952,-0.029334,-0.061618,-0.048598,-0.024821,-0.023777,-0.006244,0.024821,-0.031066,0.00191,-0.122979,0.124888
