symbol,event_date,upgrade_delta,downgrade_delta,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
002674.SZ,2022-07-01,3,0,upgrade_medium,-0.050542,-0.004806,-0.045735,-0.083032,-0.052227,-0.030806,0.000903,-0.123358,0.12426,-0.111913,-0.238065,0.126151
002717.SZ,2022-07-01,7,0,upgrade_large,-0.016949,-0.004806,-0.012143,-0.00339,-0.052227,0.048837,-0.091525,-0.123358,0.031832,-0.094915,-0.238065,0.143149
600004.SS,2022-07-01,10,0,upgrade_large,-0.018625,-0.004806,-0.013818,-0.045129,-0.052227,0.007098,-0.071633,-0.123358,0.051725,-0.003582,-0.238065,0.234483
600059.SS,2022-07-01,2,0,upgrade_small,-0.009497,-0.004806,-0.004691,-0.040836,-0.052227,0.011391,-0.117759,-0.123358,0.005599,-0.186135,-0.238065,0.05193
600143.SS,2022-07-01,3,0,upgrade_medium,-0.010033,-0.004806,-0.005227,-0.061316,-0.052227,-0.009089,0.027871,-0.123358,0.151229,-0.008919,-0.238065,0.229146
600161.SS,2022-07-01,2,0,upgrade_small,0.058498,-0.004806,0.063304,0.074507,-0.052227,0.126734,-0.008005,-0.123358,0.115353,0.015394,-0.238065,0.253459
600197.SS,2022-07-01,4,0,upgrade_medium,-0.049055,-0.004806,-0.044249,-0.102108,-0.052227,-0.049881,-0.091206,-0.123358,0.032151,-0.224927,-0.238065,0.013137
600223.SS,2022-07-01,2,0,upgrade_small,-0.031926,-0.004806,-0.02712,-0.118435,-0.052227,-0.066208,-0.110196,-0.123358,0.013162,-0.23069,-0.238065,0.007375
600266.SS,2022-07-01,4,0,upgrade_medium,-0.005277,-0.004806,-0.000471,-0.026385,-0.052227,0.025842,-0.034301,-0.123358,0.089057,-0.050132,-0.238065,0.187933
600332.SS,2022-07-01,3,1,upgrade_medium,0.013461,-0.004806,0.018267,-0.002125,-0.052227,0.050101,-0.09954,-0.123358,0.023818,-0.160822,-0.238065,0.077243
600337.SS,2022-07-01,8,0,upgrade_large,-0.013289,-0.004806,-0.008483,-0.0299,-0.052227,0.022327,-0.0299,-0.123358,0.093458,-0.093023,-0.238065,0.145041
600415.SS,2022-07-01,2,0,upgrade_small,0.012727,-0.004806,0.017533,-0.043636,-0.052227,0.00859,-0.14,-0.123358,-0.016642,-0.229091,-0.238065,0.008974
600422.SS,2022-07-01,2,0,upgrade_small,0.01918,-0.004806,0.023987,0.074106,-0.052227,0.126333,-0.087184,-0.123358,0.036174,-0.050567,-0.238065,0.187498
600489.SS,2022-07-01,2,1,upgrade_small,0.009146,-0.004806,0.013952,-0.007622,-0.052227,0.044605,0.027439,-0.123358,0.150797,0.045732,-0.238065,0.283796
600567.SS,2022-07-01,7,0,upgrade_large,-0.003636,-0.004806,0.00117,-0.029091,-0.052227,0.023136,-0.032727,-0.123358,0.090631,-0.141818,-0.238065,0.096247
600580.SS,2022-07-01,2,0,upgrade_small,0.016,-0.004806,0.020806,0.005333,-0.052227,0.05756,0.053333,-0.123358,0.176691,-0.162667,-0.238065,0.075398
600588.SS,2022-07-01,5,4,upgrade_large,-0.048094,-0.004806,-0.043288,-0.095735,-0.052227,-0.043508,-0.099819,-0.123358,0.023539,-0.203721,-0.238065,0.034344
600779.SS,2022-07-01,9,0,upgrade_large,-0.009449,-0.004806,-0.004643,-0.097027,-0.052227,-0.0448,-0.244987,-0.123358,-0.121629,-0.317815,-0.238065,-0.07975
300133.SZ,2022-07-01,13,1,upgrade_large,-0.023256,-0.004806,-0.01845,-0.057082,-0.052227,-0.004856,-0.073996,-0.123358,0.049362,0.019027,-0.238065,0.257092
300188.SZ,2022-07-01,7,0,upgrade_large,-0.008234,-0.004806,-0.003427,-0.032934,-0.052227,0.019293,-0.041916,-0.123358,0.081442,-0.143713,-0.238065,0.094352
300206.SZ,2022-07-01,3,0,upgrade_medium,0.001029,-0.004806,0.005835,-0.014403,-0.052227,0.037824,-0.115226,-0.123358,0.008132,0.225309,-0.238065,0.463373
300456.SZ,2022-07-01,2,0,upgrade_small,-0.066348,-0.004806,-0.061542,-0.113057,-0.052227,-0.06083,-0.143843,-0.123358,-0.020485,-0.283439,-0.238065,-0.045375
300498.SZ,2022-07-01,8,0,upgrade_large,0.124573,-0.004806,0.129379,0.187103,-0.052227,0.23933,0.097215,-0.123358,0.220573,-0.056668,-0.238065,0.181396
603355.SS,2022-07-01,6,0,upgrade_large,0.001835,-0.004806,0.006641,0.16055,-0.052227,0.212777,0.370183,-0.123358,0.493541,0.377064,-0.238065,0.615129
603599.SS,2022-07-01,2,0,upgrade_small,0.006518,-0.004806,0.011324,-0.048886,-0.052227,0.00334,-0.121673,-0.123358,0.001685,-0.115698,-0.238065,0.122367
603788.SS,2022-07-01,5,0,upgrade_large,-0.020221,-0.004806,-0.015414,-0.02114,-0.052227,0.031087,0.049632,-0.123358,0.17299,-0.128676,-0.238065,0.109388
603869.SS,2022-07-01,3,0,upgrade_medium,-0.022333,-0.004806,-0.017526,-0.031017,-0.052227,0.021209,0.016129,-0.123358,0.139487,-0.045906,-0.238065,0.192159
603939.SS,2022-07-01,8,0,upgrade_large,0.052343,-0.004806,0.05715,0.035922,-0.052227,0.088149,0.015053,-0.123358,0.138411,-0.039001,-0.238065,0.199064
603968.SS,2022-07-01,3,0,upgrade_medium,0.038895,-0.004806,0.043701,0.011771,-0.052227,0.063998,0.118219,-0.123358,0.241577,-0.070113,-0.238065,0.167952
000034.SZ,2022-07-01,3,0,upgrade_medium,0.009459,-0.004806,0.014266,-0.003378,-0.052227,0.048848,0.173649,-0.123358,0.297007,0.043243,-0.238065,0.281308
000070.SZ,2022-07-01,5,0,upgrade_large,-0.027068,-0.004806,-0.022262,0.009023,-0.052227,0.061249,-0.022556,-0.123358,0.100802,-0.168421,-0.238065,0.069644
000417.SZ,2022-07-01,5,0,upgrade_large,-0.034562,-0.004806,-0.029756,-0.025346,-0.052227,0.026881,-0.085253,-0.123358,0.038104,-0.096774,-0.238065,0.141291
000550.SZ,2022-07-01,1,3,downgrade_cluster,0.021985,-0.004806,0.026791,0.224517,-0.052227,0.276744,0.096602,-0.123358,0.21996,-0.111259,-0.238065,0.126806
000596.SZ,2022-07-01,3,0,upgrade_medium,-0.003009,-0.004806,0.001797,-0.040575,-0.052227,0.011652,0.02677,-0.123358,0.150128,0.116903,-0.238065,0.354967
601888.SS,2022-07-01,18,0,upgrade_large,-0.018638,-0.004806,-0.013832,-0.078873,-0.052227,-0.026646,-0.077136,-0.123358,0.046222,-0.112958,-0.238065,0.125107
601991.SS,2022-07-01,3,4,upgrade_medium,0.084388,-0.004806,0.089194,0.177215,-0.052227,0.229442,0.07173,-0.123358,0.195088,0.35865,-0.238065,0.596715
603030.SS,2022-07-01,5,0,upgrade_large,0.048077,-0.004806,0.052883,-0.003205,-0.052227,0.049022,-0.060897,-0.123358,0.06246,0.089744,-0.238065,0.327808
000050.SZ,2022-07-01,5,4,upgrade_large,-0.031062,-0.004806,-0.026256,-0.013026,-0.052227,0.039201,-0.041082,-0.123358,0.082276,-0.147295,-0.238065,0.09077
000060.SZ,2022-07-01,7,0,upgrade_large,-0.013953,-0.004806,-0.009147,-0.037209,-0.052227,0.015018,-0.046512,-0.123358,0.076846,-0.090698,-0.238065,0.147367
000069.SZ,2022-07-01,9,1,upgrade_large,-0.046549,-0.004806,-0.041743,-0.069021,-0.052227,-0.016794,-0.130016,-0.123358,-0.006658,-0.227929,-0.238065,0.010135
000425.SZ,2022-07-01,5,0,upgrade_large,-0.02988,-0.004806,-0.025074,-0.017928,-0.052227,0.034299,-0.011952,-0.123358,0.111406,-0.169323,-0.238065,0.068742
000810.SZ,2022-07-01,4,0,upgrade_medium,-0.037654,-0.004806,-0.032848,0.037037,-0.052227,0.089264,0.114198,-0.123358,0.237555,-0.051852,-0.238065,0.186213
000887.SZ,2022-07-01,5,0,upgrade_large,-0.003304,-0.004806,0.001502,-0.000551,-0.052227,0.051676,0.15859,-0.123358,0.281948,-0.24174,-0.238065,-0.003675
000895.SZ,2022-07-01,14,0,upgrade_large,-0.007727,-0.004806,-0.002921,-0.06222,-0.052227,-0.009994,-0.146808,-0.123358,-0.02345,-0.166734,-0.238065,0.07133
002019.SZ,2022-07-01,7,0,upgrade_large,0.045118,-0.004806,0.049924,-0.004438,-0.052227,0.047789,-0.16716,-0.123358,-0.043802,-0.239645,-0.238065,-0.00158
002043.SZ,2022-07-01,5,0,upgrade_large,-0.087437,-0.004806,-0.082631,-0.170854,-0.052227,-0.118627,-0.268342,-0.123358,-0.144984,-0.272362,-0.238065,-0.034297
002045.SZ,2022-07-01,2,0,upgrade_small,-0.018913,-0.004806,-0.014106,0.05792,-0.052227,0.110146,0.061466,-0.123358,0.184824,0.27305,-0.238065,0.511114
002094.SZ,2022-07-01,8,0,upgrade_large,-0.01355,-0.004806,-0.008744,0.01084,-0.052227,0.063067,0.00542,-0.123358,0.128778,-0.078591,-0.238065,0.159474
002153.SZ,2022-07-01,2,0,upgrade_small,-0.015639,-0.004806,-0.010832,-0.05126,-0.052227,0.000967,-0.103388,-0.123358,0.01997,-0.1755,-0.238065,0.062565
002216.SZ,2022-07-01,4,0,upgrade_medium,0.03005,-0.004806,0.034856,-0.026155,-0.052227,0.026072,-0.149694,-0.123358,-0.026336,-0.174179,-0.238065,0.063886
002239.SZ,2022-07-01,3,0,upgrade_medium,-0.021875,-0.004806,-0.017069,-0.08125,-0.052227,-0.029023,-0.028125,-0.123358,0.095233,-0.209375,-0.238065,0.02869
002293.SZ,2022-07-01,5,0,upgrade_large,-0.031746,-0.004806,-0.02694,-0.085901,-0.052227,-0.033674,-0.182073,-0.123358,-0.058715,-0.213819,-0.238065,0.024246
002318.SZ,2022-07-01,2,0,upgrade_small,0.008174,-0.004806,0.012981,-0.025886,-0.052227,0.026341,0.101499,-0.123358,0.224857,0.01158,-0.238065,0.249645
002353.SZ,2022-07-01,7,0,upgrade_large,0.016371,-0.004806,0.021178,-0.070853,-0.052227,-0.018627,-0.105207,-0.123358,0.018151,-0.168277,-0.238065,0.069788
002400.SZ,2022-07-01,6,0,upgrade_large,0.002053,-0.004806,0.00686,-0.039014,-0.052227,0.013212,-0.092402,-0.123358,0.030955,-0.193018,-0.238065,0.045046
002405.SZ,2022-07-01,10,1,upgrade_large,-0.05784,-0.004806,-0.053034,-0.048084,-0.052227,0.004143,-0.043206,-0.123358,0.080152,-0.195819,-0.238065,0.042246
002444.SZ,2022-07-01,10,0,upgrade_large,0.043303,-0.004806,0.048109,-0.042725,-0.052227,0.009502,0.290416,-0.123358,0.413774,0.045035,-0.238065,0.283099
002448.SZ,2022-07-01,2,0,upgrade_small,-0.028788,-0.004806,-0.023982,0.042424,-0.052227,0.094651,-0.016667,-0.123358,0.106691,-0.143939,-0.238065,0.094125
002479.SZ,2022-07-01,7,0,upgrade_large,0.028235,-0.004806,0.033041,0.025882,-0.052227,0.078109,0.037647,-0.123358,0.161005,-0.049412,-0.238065,0.188653
002507.SZ,2022-07-01,3,0,upgrade_medium,-0.017087,-0.004806,-0.012281,-0.095199,-0.052227,-0.042972,-0.065907,-0.123358,0.057451,-0.206672,-0.238065,0.031393
002508.SZ,2022-07-01,18,0,upgrade_large,-0.07154,-0.004806,-0.066734,-0.092471,-0.052227,-0.040244,-0.267416,-0.123358,-0.144059,-0.378944,-0.238065,-0.140879
002520.SZ,2022-07-01,3,0,upgrade_medium,0.003289,-0.004806,0.008096,0.011513,-0.052227,0.06374,0.144737,-0.123358,0.268095,-0.021382,-0.238065,0.216683
002530.SZ,2022-07-01,3,0,upgrade_medium,-0.019667,-0.004806,-0.014861,0.101362,-0.052227,0.153588,0.146747,-0.123358,0.270105,-0.077156,-0.238065,0.160909
002668.SZ,2022-07-01,7,0,upgrade_large,0.031008,-0.004806,0.035814,0.003876,-0.052227,0.056103,-0.02907,-0.123358,0.094288,0.011628,-0.238065,0.249693
002678.SZ,2022-07-01,2,0,upgrade_small,-0.017241,-0.004806,-0.012435,-0.025862,-0.052227,0.026365,-0.055172,-0.123358,0.068185,-0.125862,-0.238065,0.112203
002701.SZ,2022-07-01,3,0,upgrade_medium,-0.004283,-0.004806,0.000523,-0.010707,-0.052227,0.04152,-0.036403,-0.123358,0.086955,-0.08137,-0.238065,0.156694
002763.SZ,2022-07-01,2,0,upgrade_small,-0.045181,-0.004806,-0.040375,-0.055723,-0.052227,-0.003496,-0.057229,-0.123358,0.066129,-0.070783,-0.238065,0.167282
002818.SZ,2022-07-01,3,0,upgrade_medium,-0.033092,-0.004806,-0.028286,-0.054809,-0.052227,-0.002582,-0.125129,-0.123358,-0.001771,0.068252,-0.238065,0.306317
600007.SS,2022-07-01,4,0,upgrade_medium,0.025133,-0.004806,0.029939,-0.017517,-0.052227,0.03471,-0.073877,-0.123358,0.049481,-0.097487,-0.238065,0.140578
600009.SS,2022-07-01,14,1,upgrade_large,-0.01284,-0.004806,-0.008034,-0.071186,-0.052227,-0.018959,0.023414,-0.123358,0.146772,0.067032,-0.238065,0.305096
