symbol,event_date,action,magnitude,mag_label,cluster_status,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
0HYP.L,2018-04-22,upgrade,2,small,clustered,upgrade_clustered,0.012703,0.003586,0.009117,0.011817,0.014925,-0.003108,None,None,None,None,None,None
0VFA.L,2018-04-22,downgrade,2,small,single,downgrade,-0.009213,0.003586,-0.012799,-0.007964,0.014925,-0.022889,None,None,None,None,None,None
0QAH.L,2018-04-22,upgrade,2,small,clustered,upgrade_clustered,0.016631,0.003586,0.013046,0.016631,0.014925,0.001706,0.021647,0.052653,-0.031005,0.083685,0.034724,0.048961
0L9G.L,2018-04-22,upgrade,2,small,single,upgrade_single,0.026499,0.003586,0.022914,0.006044,0.014925,-0.008882,None,None,None,None,None,None
BP-A.L,2018-04-23,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.006206,0.006206,0.0,0.012789,-0.012789,-0.026372,0.039236,-0.065608,-0.013186,0.0382,-0.051386
BP-B.L,2018-04-23,upgrade,2,small,clustered,upgrade_clustered,0.0,-0.006206,0.006206,0.0,0.012789,-0.012789,0.005987,0.039236,-0.033248,0.003038,0.0382,-0.035162
0L77.L,2018-04-23,downgrade,2,small,single,downgrade,-0.009889,-0.006206,-0.003683,-0.021261,0.012789,-0.034049,None,None,None,None,None,None
0HYP.L,2018-04-23,upgrade,2,small,clustered,upgrade_clustered,-0.005543,-0.006206,0.000663,-0.018961,0.012789,-0.03175,None,None,None,None,None,None
0JQR.L,2018-04-23,upgrade,2,small,single,upgrade_single,0.010057,-0.006206,0.016262,0.002514,0.012789,-0.010274,None,None,None,None,None,None
0L3C.L,2018-04-23,downgrade,2,small,single,downgrade,0.000542,-0.006206,0.006748,0.02995,0.012789,0.017161,None,None,None,None,None,None
0QAH.L,2018-04-23,upgrade,2,small,clustered,upgrade_clustered,0.016619,-0.006206,0.022825,0.020774,0.012789,0.007985,0.004934,0.039236,-0.034302,0.080239,0.0382,0.042039
0HCB.L,2018-04-23,downgrade,2,small,single,downgrade,-0.020766,-0.006206,-0.01456,-0.013306,0.012789,-0.026095,None,None,None,None,None,None
0VFA.L,2018-04-23,downgrade,2,small,single,downgrade,0.043184,-0.006206,0.049389,0.01182,0.012789,-0.000968,None,None,None,None,None,None
0HTG.L,2018-04-23,upgrade,2,small,clustered,upgrade_clustered,0.002194,-0.006206,0.0084,0.031444,0.012789,0.018656,None,None,None,None,None,None
BP.L,2018-04-23,upgrade,2,small,clustered,upgrade_clustered,-0.017985,-0.006206,-0.011779,0.026445,0.012789,0.013657,0.075652,0.039236,0.036417,0.078703,0.0382,0.040503
0L9G.L,2018-04-23,upgrade,2,small,single,upgrade_single,-0.011775,-0.006206,-0.00557,-0.024683,0.012789,-0.037472,None,None,None,None,None,None
0JAV.L,2018-04-23,upgrade,2,small,single,upgrade_single,-0.040307,-0.006206,-0.034101,-0.066027,0.012789,-0.078815,None,None,None,-0.047217,0.0382,-0.085417
0R33.L,2018-04-23,upgrade,2,small,single,upgrade_single,-0.022875,-0.006206,-0.01667,-0.05004,0.012789,-0.062828,None,None,None,None,None,None
0LEF.L,2018-04-24,downgrade,2,small,single,downgrade,-0.163757,0.005706,-0.169464,-0.192525,0.022208,-0.214733,None,None,None,0.06147,0.0378,0.02367
0HTG.L,2018-04-24,upgrade,2,small,clustered,upgrade_clustered,0.019518,0.005706,0.013812,0.019883,0.022208,-0.002325,None,None,None,-0.207771,0.0378,-0.245571
0JZ1.L,2018-04-24,upgrade,2,small,clustered,upgrade_clustered,0.027811,0.005706,0.022105,0.064692,0.022208,0.042484,None,None,None,None,None,None
0L77.L,2018-04-24,downgrade,2,small,single,downgrade,0.000499,0.005706,-0.005207,0.035705,0.022208,0.013497,None,None,None,None,None,None
0IGA.L,2018-04-24,downgrade,2,small,single,downgrade,-0.041086,0.005706,-0.046792,-0.053558,0.022208,-0.075766,None,None,None,None,None,None
0L3C.L,2018-04-24,downgrade,2,small,single,downgrade,0.008939,0.005706,0.003233,0.041176,0.022208,0.018968,None,None,None,None,None,None
0HCB.L,2018-04-24,downgrade,2,small,single,downgrade,0.022236,0.005706,0.016529,0.02306,0.022208,0.000851,None,None,None,None,None,None
0KEI.L,2018-04-24,upgrade,2,small,single,upgrade_single,0.019977,0.005706,0.01427,0.010838,0.022208,-0.01137,None,None,None,None,None,None
0R33.L,2018-04-24,upgrade,2,small,single,upgrade_single,0.005853,0.005706,0.000146,0.009917,0.022208,-0.012291,None,None,None,None,None,None
0KS6.L,2018-04-24,upgrade,2,small,clustered,upgrade_clustered,0.029681,0.005706,0.023975,0.041774,0.022208,0.019566,None,None,None,None,None,None
0JQR.L,2018-04-24,upgrade,2,small,single,upgrade_single,0.00809,0.005706,0.002383,-0.00809,0.022208,-0.030298,None,None,None,0.041693,0.0378,0.003892
0KET.L,2018-04-24,downgrade,2,small,single,downgrade,-0.000287,0.005706,-0.005994,-0.020666,0.022208,-0.042874,None,None,None,None,None,None
BP-A.L,2018-04-25,upgrade,2,small,clustered,upgrade_clustered,0.0,0.010885,-0.010885,0.0,0.010949,-0.010949,0.0,0.028459,-0.028459,-0.013186,0.032573,-0.045759
0J50.L,2018-04-25,downgrade,2,small,single,downgrade,-0.015168,0.010885,-0.026052,-0.029101,0.010949,-0.04005,None,None,None,0.083069,0.032573,0.050496
0QZA.L,2018-04-25,downgrade,2,small,single,downgrade,0.029434,0.010885,0.01855,0.006116,0.010949,-0.004833,None,None,None,None,None,None
0HG8.L,2018-04-25,upgrade,2,small,single,upgrade_single,-0.007698,0.010885,-0.018582,-0.040424,0.010949,-0.051373,None,None,None,None,None,None
0IGA.L,2018-04-25,downgrade,2,small,single,downgrade,-0.00153,0.010885,-0.012415,-0.019319,0.010949,-0.030268,None,None,None,None,None,None
0R2H.L,2018-04-25,upgrade,2,small,clustered,upgrade_clustered,-0.002676,0.010885,-0.013561,-0.000349,0.010949,-0.011298,None,None,None,0.108435,0.032573,0.075862
0KXA.L,2018-04-25,downgrade,2,small,single,downgrade,-0.012016,0.010885,-0.022901,0.000522,0.010949,-0.010427,None,None,None,None,None,None
0KS6.L,2018-04-25,upgrade,2,small,clustered,upgrade_clustered,0.017794,0.010885,0.006909,0.001068,0.010949,-0.009882,None,None,None,None,None,None
0HJR.L,2018-04-25,upgrade,2,small,single,upgrade_single,-0.004219,0.010885,-0.015103,-0.023604,0.010949,-0.034553,None,None,None,None,None,None
BP.L,2018-04-25,upgrade,2,small,clustered,upgrade_clustered,0.00393,0.010885,-0.006955,0.016063,0.010949,0.005114,0.058402,0.028459,0.029942,0.068441,0.032573,0.035868
BP-B.L,2018-04-25,upgrade,2,small,clustered,upgrade_clustered,0.0,0.010885,-0.010885,0.0,0.010949,-0.010949,0.005987,0.028459,-0.022472,0.003038,0.032573,-0.029535
0KEI.L,2018-04-25,upgrade,2,small,single,upgrade_single,-0.001667,0.010885,-0.012552,-0.020106,0.010949,-0.031056,None,None,None,None,None,None
0I4Q.L,2018-04-25,upgrade,2,small,single,upgrade_single,0.025732,0.010885,0.014848,0.003057,0.010949,-0.007892,None,None,None,None,None,None
0LEF.L,2018-04-25,downgrade,2,small,single,downgrade,-0.018818,0.010885,-0.029703,-0.010585,0.010949,-0.021534,None,None,None,None,None,None
0JZ1.L,2018-04-25,upgrade,2,small,clustered,upgrade_clustered,0.004412,0.010885,-0.006473,0.015,0.010949,0.004051,None,None,None,0.021765,0.032573,-0.010809
0KET.L,2018-04-25,downgrade,2,small,single,downgrade,-0.009762,0.010885,-0.020646,-0.041918,0.010949,-0.052867,None,None,None,None,None,None
0J50.L,2018-04-26,downgrade,2,small,single,downgrade,-0.030981,0.000945,-0.031926,-0.011103,0.008655,-0.019758,None,None,None,0.086497,0.026539,0.059958
0QZA.L,2018-04-26,downgrade,2,small,single,downgrade,-0.030264,0.000945,-0.031209,-0.014668,0.008655,-0.023322,None,None,None,0.075195,0.026539,0.048656
0KS6.L,2018-04-26,upgrade,2,small,clustered,upgrade_clustered,-0.00035,0.000945,-0.001295,-0.005594,0.008655,-0.014249,None,None,None,-0.101399,0.026539,-0.127937
0LUS.L,2018-04-26,upgrade,2,small,clustered,upgrade_clustered,0.057371,0.000945,0.056426,0.10957,0.008655,0.100915,None,None,None,None,None,None
0HG8.L,2018-04-26,upgrade,2,small,single,upgrade_single,0.009058,0.000945,0.008113,-0.026291,0.008655,-0.034946,None,None,None,None,None,None
0LEF.L,2018-04-26,downgrade,2,small,single,downgrade,-0.024873,0.000945,-0.025818,0.024573,0.008655,0.015918,None,None,None,None,None,None
0EDE.L,2018-04-26,upgrade,2,small,clustered,upgrade_clustered,0.028373,0.000945,0.027428,-0.098822,0.008655,-0.107477,0.117666,0.024974,0.092692,-0.063919,0.026539,-0.090457
0KXA.L,2018-04-26,downgrade,2,small,single,downgrade,0.006015,0.000945,0.00507,0.028158,0.008655,0.019503,None,None,None,0.123736,0.026539,0.097197
0HJR.L,2018-04-26,upgrade,2,small,single,upgrade_single,-0.01281,0.000945,-0.013755,-0.018761,0.008655,-0.027416,None,None,None,None,None,None
0OAL.L,2018-04-26,upgrade,2,small,clustered,upgrade_clustered,0.012854,0.000945,0.011909,-0.064924,0.008655,-0.073579,None,None,None,None,None,None
0U6C.L,2018-04-26,upgrade,2,small,clustered,upgrade_clustered,0.008885,0.000945,0.007939,-0.000329,0.008655,-0.008984,None,None,None,None,None,None
BOE.L,2018-04-26,upgrade,2,small,clustered,upgrade_clustered,0.0,0.000945,-0.000945,0.0,0.008655,-0.008655,0.005112,0.024974,-0.019862,0.005112,0.026539,-0.021427
0R2H.L,2018-04-26,upgrade,2,small,clustered,upgrade_clustered,-0.0021,0.000945,-0.003045,0.014699,0.008655,0.006044,None,None,None,0.102077,0.026539,0.075538
0KU1.L,2018-04-26,upgrade,2,small,clustered,upgrade_clustered,0.016352,0.000945,0.015407,-0.024868,0.008655,-0.033523,None,None,None,None,None,None
0R1F.L,2018-04-26,upgrade,2,small,single,upgrade_single,0.00442,0.000945,0.003475,-0.011337,0.008655,-0.019992,None,None,None,None,None,None
0OAL.L,2018-04-27,upgrade,2,small,clustered,upgrade_clustered,-0.004517,0.001473,-0.00599,-0.052915,0.007517,-0.060432,-0.056571,0.022492,-0.079063,None,None,None
0R1F.L,2018-04-27,upgrade,2,small,single,upgrade_single,-0.002678,0.001473,-0.004151,-0.018175,0.007517,-0.025692,None,None,None,0.125292,0.025508,0.099783
0U6C.L,2018-04-27,upgrade,2,small,clustered,upgrade_clustered,-0.003914,0.001473,-0.005387,0.019569,0.007517,0.012052,None,None,None,None,None,None
0LUS.L,2018-04-27,upgrade,2,small,clustered,upgrade_clustered,0.010674,0.001473,0.009201,0.053591,0.007517,0.046074,None,None,None,None,None,None
0EDE.L,2018-04-27,upgrade,2,small,clustered,upgrade_clustered,-0.004685,0.001473,-0.006158,-0.065799,0.007517,-0.073316,0.074128,0.022492,0.051636,None,None,None
0KU1.L,2018-04-27,upgrade,2,small,clustered,upgrade_clustered,-0.016926,0.001473,-0.018399,-0.001173,0.007517,-0.00869,None,None,None,None,None,None
0LO4.L,2018-04-29,upgrade,2,small,single,upgrade_single,-0.00324,0.001473,-0.004713,0.034251,0.007517,0.026734,None,None,None,None,None,None
0IPB.L,2018-04-29,upgrade,2,small,clustered,upgrade_clustered,0.002949,0.001473,0.001476,0.005529,0.007517,-0.001988,0.008478,0.022492,-0.014014,None,None,None
0L8U.L,2018-04-29,upgrade,4,large,single,upgrade_single,0.006536,0.001473,0.005063,0.03517,0.007517,0.027652,None,None,None,None,None,None
0R2L.L,2018-04-29,downgrade,2,small,single,downgrade,-0.062246,0.001473,-0.063719,-0.123842,0.007517,-0.131359,None,None,None,-0.071997,0.025508,-0.097506
0HYI.L,2018-04-29,upgrade,2,small,single,upgrade_single,0.00718,0.001473,0.005708,0.067385,0.007517,0.059867,None,None,None,None,None,None
BATS.L,2018-04-30,downgrade,2,small,single,downgrade,0.005001,0.003037,0.001964,0.002307,0.018903,-0.016596,-0.0191,0.024123,-0.043223,0.091265,0.030371,0.060894
0R2L.L,2018-04-30,downgrade,2,small,single,downgrade,-0.017851,0.003037,-0.020888,-0.081456,0.018903,-0.100359,-0.063258,0.024123,-0.087381,None,None,None
0I14.L,2018-04-30,upgrade,2,small,clustered,upgrade_clustered,-0.003202,0.003037,-0.006239,0.016697,0.018903,-0.002206,0.007777,0.024123,-0.016346,None,None,None
0IJ2.L,2018-04-30,upgrade,2,small,clustered,upgrade_clustered,-0.008172,0.003037,-0.011209,-0.048602,0.018903,-0.067505,-0.044086,0.024123,-0.068209,None,None,None
0LO4.L,2018-04-30,upgrade,2,small,single,upgrade_single,0.019271,0.003037,0.016234,0.027629,0.018903,0.008726,0.063153,0.024123,0.03903,None,None,None
0LF8.L,2018-04-30,upgrade,2,small,single,upgrade_single,0.01787,0.003037,0.014833,-0.077847,0.018903,-0.096751,None,None,None,-0.10342,0.030371,-0.133791
0HYI.L,2018-04-30,upgrade,2,small,single,upgrade_single,0.038936,0.003037,0.035899,0.066904,0.018903,0.048001,None,None,None,None,None,None
0IPB.L,2018-04-30,upgrade,2,small,clustered,upgrade_clustered,-0.015068,0.003037,-0.018105,-0.023521,0.018903,-0.042424,0.003308,0.024123,-0.020815,0.033076,0.030371,0.002705
0R2M.L,2018-04-30,downgrade,2,small,single,downgrade,-0.008083,0.003037,-0.01112,-0.05867,0.018903,-0.077573,None,None,None,0.222189,0.030371,0.191818
0JYA.L,2018-04-30,downgrade,0,small,single,downgrade,-0.026854,0.003037,-0.029891,0.005275,0.018903,-0.013628,0.088235,0.024123,0.064113,0.101822,0.030371,0.071451
0L8U.L,2018-04-30,upgrade,4,large,single,upgrade_single,0.017934,0.003037,0.014897,0.029375,0.018903,0.010472,None,None,None,None,None,None
0LRK.L,2018-05-01,upgrade,2,small,clustered,upgrade_clustered,0.016876,-0.00537,0.022247,0.136783,0.020916,0.115868,0.157016,0.026261,0.130756,0.004289,0.014544,-0.010255
0JPH.L,2018-05-01,upgrade,2,small,clustered,upgrade_clustered,0.007253,-0.00537,0.012623,0.058024,0.020916,0.037108,0.083409,0.026261,0.057148,None,None,None
0JYA.L,2018-05-01,downgrade,0,small,single,downgrade,0.040407,-0.00537,0.045778,0.057819,0.020916,0.036903,0.133706,0.026261,0.107445,None,None,None
0KET.L,2018-05-01,downgrade,2,small,single,downgrade,-0.021981,-0.00537,-0.016611,0.007327,0.020916,-0.013588,-0.005275,0.026261,-0.031536,None,None,None
0I14.L,2018-05-01,upgrade,2,small,clustered,upgrade_clustered,-0.022487,-0.00537,-0.017117,0.046122,0.020916,0.025207,0.006425,0.026261,-0.019836,None,None,None
0JZ0.L,2018-05-01,upgrade,2,small,clustered,upgrade_clustered,0.009009,-0.00537,0.01438,0.089568,0.020916,0.068652,None,None,None,None,None,None
0IJ2.L,2018-05-01,upgrade,2,small,clustered,upgrade_clustered,-0.001084,-0.00537,0.004286,-0.046184,0.020916,-0.067099,-0.057892,0.026261,-0.084153,None,None,None
0I58.L,2018-05-01,downgrade,2,small,single,downgrade,-0.046735,-0.00537,-0.041364,-0.044092,0.020916,-0.065008,-0.056323,0.026261,-0.082584,None,None,None
0LD4.L,2018-05-01,downgrade,2,small,single,downgrade,-0.088125,-0.00537,-0.082754,-0.051048,0.020916,-0.071963,None,None,None,None,None,None
0Y5C.L,2018-05-01,downgrade,2,small,single,downgrade,-0.026158,-0.00537,-0.020787,-0.011149,0.020916,-0.032065,0.00972,0.026261,-0.016541,None,None,None
0J4X.L,2018-05-01,downgrade,2,small,single,downgrade,-0.019386,-0.00537,-0.014016,0.014167,0.020916,-0.006749,-0.014291,0.026261,-0.040552,None,None,None
0LF8.L,2018-05-01,upgrade,2,small,single,upgrade_single,-0.024417,-0.00537,-0.019047,-0.087075,0.020916,-0.10799,None,None,None,-0.162143,0.014544,-0.176687
0R2O.L,2018-05-01,upgrade,2,small,clustered,upgrade_clustered,0.010702,-0.00537,0.016073,0.048829,0.020916,0.027914,0.145151,0.026261,0.11889,0.058194,0.014544,0.04365
0R2M.L,2018-05-01,downgrade,2,small,single,downgrade,-0.016866,-0.00537,-0.011496,-0.055173,0.020916,-0.076089,None,None,None,None,None,None
0JQQ.L,2018-05-01,upgrade,2,small,clustered,upgrade_clustered,-0.01324,-0.00537,-0.007869,-0.029595,0.020916,-0.050511,-0.01947,0.026261,-0.045731,None,None,None
0L45.L,2018-05-01,downgrade,4,large,single,downgrade,-0.083787,-0.00537,-0.078417,-0.048178,0.020916,-0.069093,None,None,None,None,None,None
0IFA.L,2018-05-01,downgrade,2,small,single,downgrade,-0.019647,-0.00537,-0.014276,-0.00103,0.020916,-0.021946,-0.023988,0.026261,-0.050249,None,None,None
0L45.L,2018-05-02,downgrade,4,large,single,downgrade,0.018137,0.00859,0.009547,0.042067,0.029571,0.012496,None,None,None,-0.010974,0.009762,-0.020736
0LRK.L,2018-05-02,upgrade,2,small,clustered,upgrade_clustered,0.075188,0.00859,0.066598,0.105813,0.029571,0.076243,0.137997,0.024539,0.113458,-0.010453,0.009762,-0.020215
0IFA.L,2018-05-02,downgrade,2,small,single,downgrade,-0.000375,0.00859,-0.008966,0.023718,0.029571,-0.005852,0.00015,0.024539,-0.024389,0.014186,0.009762,0.004424
0JTM.L,2018-05-02,downgrade,2,small,single,downgrade,0.011545,0.00859,0.002955,0.044625,0.029571,0.015054,0.11627,0.024539,0.09173,None,None,None
0QYD.L,2018-05-02,upgrade,2,small,clustered,upgrade_clustered,0.030763,0.00859,0.022173,0.055818,0.029571,0.026248,0.030484,0.024539,0.005945,None,None,None
0JPH.L,2018-05-02,upgrade,2,small,clustered,upgrade_clustered,0.009451,0.00859,0.000861,0.057156,0.029571,0.027585,0.081908,0.024539,0.057369,None,None,None
0KET.L,2018-05-02,downgrade,2,small,single,downgrade,0.007492,0.00859,-0.001098,0.025472,0.029571,-0.004099,0.018879,0.024539,-0.00566,None,None,None
0Y5X.L,2018-05-02,downgrade,2,small,single,downgrade,-0.032522,0.00859,-0.041112,-0.022461,0.029571,-0.052032,-0.036032,0.024539,-0.060571,None,None,None
0EDE.L,2018-05-02,upgrade,2,small,clustered,upgrade_clustered,-0.100844,0.00859,-0.109434,-0.03333,0.029571,-0.0629,None,None,None,None,None,None
0JZ0.L,2018-05-02,upgrade,2,small,clustered,upgrade_clustered,0.02804,0.00859,0.01945,0.070231,0.029571,0.040661,None,None,None,None,None,None
0R2O.L,2018-05-02,upgrade,2,small,clustered,upgrade_clustered,0.006618,0.00859,-0.001972,0.073461,0.029571,0.04389,0.158173,0.024539,0.133634,None,None,None
0R2P.L,2018-05-02,upgrade,2,small,clustered,upgrade_clustered,0.015735,0.00859,0.007145,0.08799,0.029571,0.058419,0.124599,0.024539,0.100059,0.058044,0.009762,0.048282
0JQQ.L,2018-05-02,upgrade,2,small,clustered,upgrade_clustered,-0.018679,0.00859,-0.02727,-0.011839,0.029571,-0.04141,-0.000263,0.024539,-0.024802,None,None,None
0Y5C.L,2018-05-02,downgrade,2,small,single,downgrade,-0.003963,0.00859,-0.012553,0.029209,0.029571,-0.000362,0.053427,0.024539,0.028888,0.076178,0.009762,0.066416
0J5Q.L,2018-05-02,downgrade,2,small,single,downgrade,-0.068896,0.00859,-0.077486,-0.036474,0.029571,-0.066045,None,None,None,None,None,None
0J4X.L,2018-05-02,downgrade,2,small,single,downgrade,0.001774,0.00859,-0.006816,0.037384,0.029571,0.007814,0.019769,0.024539,-0.00477,0.074769,0.009762,0.065007
0I58.L,2018-05-02,downgrade,2,small,single,downgrade,-0.017583,0.00859,-0.026173,0.0,0.029571,-0.029571,-0.01885,0.024539,-0.043389,-0.034057,0.009762,-0.043819
0JYA.L,2018-05-02,upgrade,2,small,clustered,upgrade_clustered,0.021314,0.00859,0.012723,0.022419,0.029571,-0.007152,0.07215,0.024539,0.047611,None,None,None
0LD4.L,2018-05-02,downgrade,2,small,single,downgrade,-0.005303,0.00859,-0.013894,0.04066,0.029571,0.011089,None,None,None,None,None,None
SN.L,2018-05-03,downgrade,2,small,single,downgrade,0.005008,-0.000184,0.005191,0.006163,0.019009,-0.012846,0.052776,0.019192,0.033584,0.04507,0.012153,0.032918
0JTM.L,2018-05-03,upgrade,2,small,single,upgrade_single,-0.002428,-0.000184,-0.002245,0.045248,0.019009,0.02624,0.10021,0.019192,0.081018,0.005504,0.012153,-0.006648
0QYD.L,2018-05-03,upgrade,2,small,clustered,upgrade_clustered,0.005402,-0.000184,0.005585,0.023633,0.019009,0.004624,0.011344,0.019192,-0.007848,None,None,None
0R2P.L,2018-05-03,upgrade,2,small,clustered,upgrade_clustered,0.024423,-0.000184,0.024607,0.076352,0.019009,0.057343,0.149858,0.019192,0.130666,None,None,None
0J3N.L,2018-05-03,downgrade,2,small,single,downgrade,-0.058824,-0.000184,-0.05864,-0.02294,0.019009,-0.041949,-0.025563,0.019192,-0.044755,None,None,None
0Y5X.L,2018-05-03,downgrade,2,small,single,downgrade,0.011125,-0.000184,0.011308,0.016687,0.019009,-0.002322,-0.001451,0.019192,-0.020643,None,None,None
0HQW.L,2018-05-03,downgrade,2,small,single,downgrade,-0.002031,-0.000184,-0.001847,0.046562,0.019009,0.027554,0.06832,0.019192,0.049128,None,None,None
0M1G.L,2018-05-03,downgrade,2,small,single,downgrade,0.016429,-0.000184,0.016613,0.05122,0.019009,0.032212,None,None,None,0.871829,0.012153,0.859676
0IK3.L,2018-05-03,upgrade,2,small,clustered,upgrade_clustered,0.048842,-0.000184,0.049026,0.061823,0.019009,0.042814,0.062224,0.019192,0.043032,None,None,None
0J5Q.L,2018-05-03,downgrade,2,small,single,downgrade,0.000272,-0.000184,0.000456,0.036725,0.019009,0.017716,0.029108,0.019192,0.009916,None,None,None
BHP.L,2018-05-03,upgrade,2,small,clustered,upgrade_clustered,-0.015367,-0.000184,-0.015183,0.074684,0.019009,0.055676,0.110896,0.019192,0.091704,0.060441,0.012153,0.048289
0I58.L,2018-05-03,downgrade,2,small,single,downgrade,0.009836,-0.000184,0.010019,0.018865,0.019009,-0.000144,-0.00266,0.019192,-0.021853,-0.010803,0.012153,-0.022956
0EDE.L,2018-05-03,upgrade,2,small,clustered,upgrade_clustered,0.066057,-0.000184,0.06624,0.071997,0.019009,0.052989,0.253535,0.019192,0.234342,0.033028,0.012153,0.020876
0JYA.L,2018-05-03,upgrade,2,small,clustered,upgrade_clustered,-0.012367,-0.000184,-0.012183,-0.0017,0.019009,-0.020709,0.011285,0.019192,-0.007908,None,None,None
0KIT.L,2018-05-03,upgrade,2,small,clustered,upgrade_clustered,-0.000749,-0.000184,-0.000565,-0.021124,0.019009,-0.040132,-0.051536,0.019192,-0.070728,None,None,None
RIO.L,2018-05-03,downgrade,2,small,single,downgrade,-0.012513,-0.000184,-0.01233,0.040738,0.019009,0.021729,0.102334,0.019192,0.083142,-0.020364,0.012153,-0.032517
0J76.L,2018-05-03,upgrade,2,small,clustered,upgrade_clustered,0.041056,-0.000184,0.04124,0.061982,0.019009,0.042974,None,None,None,None,None,None
0J3N.L,2018-05-04,downgrade,2,small,single,downgrade,0.016667,0.012791,0.003876,0.036732,0.020782,0.015951,0.053454,0.018326,0.035128,None,None,None
0HQW.L,2018-05-04,downgrade,2,small,single,downgrade,0.018169,0.012791,0.005378,0.03939,0.020782,0.018608,0.07064,0.018326,0.052314,None,None,None
0M1G.L,2018-05-04,downgrade,2,small,single,downgrade,-0.000238,0.012791,-0.013028,0.035655,0.020782,0.014873,0.457095,0.018326,0.438769,None,None,None
0KIT.L,2018-05-04,upgrade,2,small,clustered,upgrade_clustered,-0.018141,0.012791,-0.030931,-0.02099,0.020782,-0.041771,-0.070165,0.018326,-0.088491,None,None,None
0IK3.L,2018-05-04,upgrade,2,small,clustered,upgrade_clustered,-0.004848,0.012791,-0.017639,0.022455,0.020782,0.001673,0.03483,0.018326,0.016504,None,None,None
0J76.L,2018-05-04,upgrade,2,small,clustered,upgrade_clustered,0.027652,0.012791,0.014861,0.012091,0.020782,-0.008691,0.04612,0.018326,0.027794,None,None,None
0J2E.L,2018-05-05,downgrade,2,small,single,downgrade,0.007488,0.012791,-0.005302,0.035714,0.020782,0.014932,0.077765,0.018326,0.059439,0.08871,0.012957,0.075753
0HWG.L,2018-05-05,upgrade,2,small,single,upgrade_single,0.003301,0.012791,-0.009489,0.011318,0.020782,-0.009464,0.021457,0.018326,0.003131,None,None,None
0IUX.L,2018-05-05,upgrade,2,small,clustered,upgrade_clustered,-0.000138,0.012791,-0.012929,0.021742,0.020782,0.00096,0.048331,0.018326,0.030005,None,None,None
0J3H.L,2018-05-05,downgrade,2,small,single,downgrade,-0.001248,0.012791,-0.014039,-0.003121,0.020782,-0.023903,0.001665,0.018326,-0.016661,None,None,None
0H6G.L,2018-05-05,downgrade,2,small,single,downgrade,-0.051556,0.012791,-0.064347,-0.001946,0.020782,-0.022727,0.0107,0.018326,-0.007626,None,None,None
0I35.L,2018-05-05,upgrade,2,small,single,upgrade_single,-0.027264,0.012791,-0.040055,-0.013005,0.020782,-0.033787,-0.067534,0.018326,-0.08586,None,None,None
0J6Z.L,2018-05-05,downgrade,2,small,single,downgrade,-0.017479,0.012791,-0.030269,0.020667,0.020782,-0.000115,0.040771,0.018326,0.022445,None,None,None
0K6F.L,2018-05-05,downgrade,2,small,single,downgrade,0.011554,0.012791,-0.001237,0.027629,0.020782,0.006847,0.088245,0.018326,0.069919,None,None,None
0L9E.L,2018-05-05,downgrade,2,small,single,downgrade,0.012367,0.012791,-0.000424,0.031089,0.020782,0.010307,0.030316,0.018326,0.01199,None,None,None
0L9G.L,2018-05-05,downgrade,2,small,single,downgrade,0.008114,0.012791,-0.004677,0.038688,0.020782,0.017906,0.027164,0.018326,0.008838,None,None,None
0LIY.L,2018-05-05,downgrade,2,small,single,downgrade,-0.000971,0.012791,-0.013762,0.038068,0.020782,0.017286,0.037939,0.018326,0.019613,None,None,None
0M1R.L,2018-05-05,upgrade,2,small,single,upgrade_single,-0.024257,0.012791,-0.037048,-0.024257,0.020782,-0.045039,-0.081766,0.018326,-0.100092,None,None,None
0LFS.L,2018-05-05,upgrade,2,small,single,upgrade_single,0.00216,0.012791,-0.010631,-0.016799,0.020782,-0.03758,-0.100312,0.018326,-0.118638,None,None,None
0L5V.L,2018-05-05,upgrade,2,small,single,upgrade_single,-0.001797,0.012791,-0.014588,0.015664,0.020782,-0.005118,0.052041,0.018326,0.033715,None,None,None
0JTM.L,2018-05-05,downgrade,2,small,single,downgrade,0.018014,0.012791,0.005223,0.05112,0.020782,0.030338,0.107757,0.018326,0.089431,None,None,None
0JR1.L,2018-05-05,downgrade,2,small,single,downgrade,-0.012324,0.012791,-0.025114,-0.024648,0.020782,-0.04543,0.117077,0.018326,0.098751,None,None,None
0K80.L,2018-05-05,upgrade,2,small,single,upgrade_single,-0.021019,0.012791,-0.03381,-0.019311,0.020782,-0.040093,-0.033571,0.018326,-0.051897,None,None,None
0JR2.L,2018-05-05,downgrade,2,small,single,downgrade,-0.008554,0.012791,-0.021345,0.026518,0.020782,0.005737,0.047049,0.018326,0.028723,None,None,None
0LK6.L,2018-05-05,upgrade,2,small,clustered,upgrade_clustered,-0.004205,0.012791,-0.016996,0.019367,0.020782,-0.001415,0.082891,0.018326,0.064565,None,None,None
0OAL.L,2018-05-05,upgrade,2,small,clustered,upgrade_clustered,-0.003634,0.012791,-0.016424,-0.006814,0.020782,-0.027595,0.012719,0.018326,-0.005607,None,None,None
