symbol,event_date,action,magnitude,mag_label,cluster_status,category,stock_ret_1d,bench_ret_1d,abnormal_ret_1d,stock_ret_5d,bench_ret_5d,abnormal_ret_5d,stock_ret_21d,bench_ret_21d,abnormal_ret_21d,stock_ret_63d,bench_ret_63d,abnormal_ret_63d
QSR.TO,2017-09-07,upgrade,2,small,single,upgrade_single,0.001717,-0.003778,0.005496,0.009617,0.007557,0.00206,0.077451,0.019731,0.05772,0.027134,0.018472,0.008662
PD.TO,2017-09-11,downgrade,2,small,single,downgrade,0.009036,0.000837,0.008199,0.063253,0.000418,0.062835,0.009036,0.022176,-0.01314,0.039157,0.023013,0.016144
ELD.TO,2017-09-11,downgrade,2,small,single,downgrade,0.029915,0.000837,0.029078,0.226496,0.000418,0.226077,0.209402,0.022176,0.187226,-0.363248,0.023013,-0.38626
ELD.TO,2017-09-12,downgrade,2,small,single,downgrade,0.157676,-0.000418,0.158094,0.145228,0.004599,0.14063,0.170124,0.027174,0.142951,-0.340249,0.022993,-0.363242
PD.TO,2017-09-12,downgrade,2,small,single,downgrade,0.035821,-0.000418,0.036239,0.035821,0.004599,0.031222,-0.035821,0.027174,-0.062995,0.065672,0.022993,0.042678
FSV.TO,2017-09-12,downgrade,2,small,single,downgrade,-0.051611,-0.000418,-0.051193,-0.048212,0.004599,-0.052811,0.06357,0.027174,0.036396,0.047583,0.022993,0.02459
IMO.TO,2017-09-13,downgrade,2,small,single,downgrade,-0.002938,0.003764,-0.006702,0.013712,0.00711,0.006602,0.018936,0.024258,-0.005322,0.038851,0.024676,0.014175
FSV.TO,2017-09-13,downgrade,2,small,single,downgrade,0.022697,0.003764,0.018933,0.018317,0.00711,0.011207,0.118529,0.024258,0.094272,0.101009,0.024676,0.076333
CP.TO,2017-09-13,downgrade,2,small,single,downgrade,0.010656,0.003764,0.006892,0.049635,0.00711,0.042525,0.101514,0.024258,0.077257,0.198542,0.024676,0.173866
IMO.TO,2017-09-14,downgrade,2,small,single,downgrade,0.000655,-0.000417,0.001072,0.030779,0.007917,0.022863,0.037983,0.022917,0.015066,0.019646,0.02375,-0.004104
PD.TO,2017-09-17,upgrade,2,small,clustered,upgrade_clustered,-0.016997,0.005019,-0.022016,0.07932,0.012129,0.067191,-0.067989,0.023421,-0.09141,-0.07932,0.017984,-0.097304
PD.TO,2017-09-18,upgrade,2,small,clustered,upgrade_clustered,-0.016997,0.005019,-0.022016,0.07932,0.012129,0.067191,-0.067989,0.023421,-0.09141,-0.07932,0.017984,-0.097304
ELD.TO,2017-09-24,upgrade,2,small,single,upgrade_single,-0.047945,-0.000826,-0.047119,-0.054795,0.004132,-0.058927,-0.35274,0.007025,-0.359765,-0.417808,0.02438,-0.442188
FNV.TO,2017-09-24,downgrade,2,small,single,downgrade,-0.012092,-0.000826,-0.011266,-0.0213,0.004132,-0.025432,0.032394,0.007025,0.025369,0.015753,0.02438,-0.008627
ELD.TO,2017-09-25,upgrade,2,small,single,upgrade_single,-0.047945,-0.000826,-0.047119,-0.054795,0.004132,-0.058927,-0.35274,0.007025,-0.359765,-0.417808,0.02438,-0.442188
FNV.TO,2017-09-25,downgrade,2,small,single,downgrade,-0.012092,-0.000826,-0.011266,-0.0213,0.004132,-0.025432,0.032394,0.007025,0.025369,0.015753,0.02438,-0.008627
IMG.TO,2017-09-28,downgrade,2,small,single,downgrade,-0.079614,0.0,-0.079614,-0.091677,0.001647,-0.093323,-0.136309,-0.004117,-0.132192,-0.117008,0.036229,-0.153237
IMG.TO,2017-09-29,downgrade,2,small,single,downgrade,0.013106,0.000412,0.012694,0.006553,0.0,0.006553,-0.056356,-0.000823,-0.055533,-0.039318,0.037052,-0.076371
CNR.TO,2017-10-03,downgrade,2,small,single,downgrade,-0.007415,0.00123,-0.008645,-0.010837,0.00123,-0.012067,0.008556,-0.006557,0.015113,0.02909,0.045492,-0.016402
CNR.TO,2017-10-04,upgrade,2,small,single,upgrade_single,0.00069,-0.004093,0.004783,-0.003563,0.005731,-0.009293,0.015401,-0.004912,0.020313,0.043558,0.051576,-0.008018
AAV.TO,2017-10-10,downgrade,2,small,single,downgrade,0.002829,0.005731,-0.002902,-0.036775,0.001637,-0.038412,0.01273,0.008187,0.004543,-0.355021,0.038887,-0.393908
CP.TO,2017-10-12,upgrade,2,small,single,upgrade_single,-0.000255,0.00245,-0.002705,0.04888,0.0049,0.04398,0.055244,0.004492,0.050753,0.086558,0.044916,0.041642
TRI.TO,2017-10-17,upgrade,2,small,single,upgrade_single,-0.014412,0.004087,-0.018499,0.000618,-0.004087,0.004704,-0.060737,-0.008991,-0.051746,-0.092238,0.049857,-0.142095
MG.TO,2017-10-17,upgrade,4,large,clustered,upgrade_clustered,0.024696,0.004087,0.02061,0.052686,-0.004087,0.056772,0.009879,-0.008991,0.018869,0.109488,0.049857,0.059631
MG.TO,2017-10-18,upgrade,4,large,clustered,upgrade_clustered,-0.005021,0.001628,-0.006649,0.025507,-0.019129,0.044636,-0.008034,-0.008954,0.00092,0.068086,0.042735,0.025351
0ABX.L,2017-10-25,downgrade,2,small,single,downgrade,-0.077013,-0.00249,-0.074523,-0.092765,0.005809,-0.098575,-0.105601,0.024066,-0.129667,-0.096849,0.069295,-0.166144
ABX.TO,2017-10-26,downgrade,2,small,single,downgrade,0.010818,0.00624,0.004579,-0.02975,0.011231,-0.040981,-0.025017,0.017887,-0.042904,-0.048682,0.06198,-0.110662
SHOP.TO,2017-10-26,upgrade,2,small,clustered,upgrade_clustered,0.027711,0.00624,0.021472,-0.043546,0.011231,-0.054778,0.080744,0.017887,0.062857,0.171721,0.06198,0.109741
SHOP.TO,2017-10-27,upgrade,2,small,clustered,upgrade_clustered,0.019115,0.003307,0.015808,-0.0838,0.009921,-0.093721,0.042881,0.008268,0.034613,0.112072,0.04878,0.063292
BTE.TO,2017-10-29,downgrade,2,small,single,downgrade,0.056604,-0.004532,0.061136,0.273585,0.014009,0.259576,0.210692,-0.00206,0.212752,0.116352,0.046148,0.070205
BTE.TO,2017-10-30,downgrade,2,small,single,downgrade,0.056604,-0.004532,0.061136,0.273585,0.014009,0.259576,0.210692,-0.00206,0.212752,0.116352,0.046148,0.070205
MX.TO,2017-10-30,downgrade,2,small,single,downgrade,-0.023358,-0.004532,-0.018825,0.011861,0.014009,-0.002148,0.040511,-0.00206,0.042571,0.212591,0.046148,0.166444
ELD.TO,2017-10-30,downgrade,2,small,single,downgrade,-0.068966,-0.004532,-0.064433,-0.086207,0.014009,-0.100216,-0.155172,-0.00206,-0.153112,-0.086207,0.046148,-0.132354
MX.TO,2017-10-31,downgrade,2,small,single,downgrade,0.020179,0.003311,0.016868,0.026532,0.016556,0.009976,0.093797,0.005381,0.088416,0.236547,0.047599,0.188948
ELD.TO,2017-10-31,downgrade,2,small,single,downgrade,-0.018519,0.003311,-0.02183,-0.030864,0.016556,-0.04742,-0.08642,0.005381,-0.091801,-0.024691,0.047599,-0.072291
0ABX.L,2017-10-31,downgrade,2,small,single,downgrade,-0.017067,0.003311,-0.020378,-0.039191,0.016556,-0.055747,-0.041719,0.005381,-0.0471,-0.04804,0.047599,-0.09564
ABX.TO,2017-11-01,downgrade,2,small,single,downgrade,-0.013067,0.002888,-0.015955,-0.026823,0.016089,-0.042912,-0.022696,0.016914,-0.03961,-0.0674,0.015264,-0.082664
BEP-PK.TO,2017-11-01,downgrade,2,small,single,downgrade,-0.000793,0.002888,-0.003681,-0.006344,0.016089,-0.022433,-0.00793,0.016914,-0.024844,0.019638,0.015264,0.004374
BEP-UN.TO,2017-11-01,downgrade,2,small,single,downgrade,-0.03078,0.002888,-0.033668,-0.01368,0.016089,-0.029769,-0.021204,0.016914,-0.038118,-0.071135,0.015264,-0.086399
GIL.TO,2017-11-02,downgrade,2,small,single,downgrade,-0.010726,0.004936,-0.015663,0.014404,0.01522,-0.000816,0.06068,0.008227,0.052453,0.064664,-0.016043,0.080707
BEP-UN.TO,2017-11-02,downgrade,2,small,single,downgrade,0.007763,0.004936,0.002827,0.015526,0.01522,0.000306,-0.00494,0.008227,-0.013167,-0.045166,-0.016043,-0.029123
GIL.TO,2017-11-03,downgrade,2,small,single,downgrade,0.009294,0.007368,0.001926,0.035936,0.006959,0.028977,0.078686,0.000409,0.078277,0.07342,-0.016373,0.089793
GIL.TO,2017-11-05,downgrade,2,small,single,downgrade,0.012277,-0.002032,0.014309,0.027624,-0.00447,0.032094,0.080417,-0.014222,0.094639,0.096992,-0.030882,0.127874
PAAS.TO,2017-11-08,upgrade,2,small,clustered,upgrade_clustered,-0.06215,0.00203,-0.06418,-0.06439,-0.015428,-0.048961,-0.085666,-0.007308,-0.078358,-0.057671,-0.051969,-0.005702
PAAS.TO,2017-11-09,upgrade,2,small,clustered,upgrade_clustered,-0.026866,-0.003241,-0.023624,-0.012537,-0.013371,0.000834,-0.018507,-0.008509,-0.009999,0.045373,-0.042139,0.087513
K.TO,2017-11-09,upgrade,2,small,single,upgrade_single,-0.014056,-0.003241,-0.010815,-0.012048,-0.013371,0.001323,-0.114458,-0.008509,-0.105949,-0.092369,-0.042139,-0.05023
T.TO,2017-11-09,upgrade,2,small,single,upgrade_single,0.019834,-0.003241,0.023075,0.012156,-0.013371,0.025527,0.028791,-0.008509,0.0373,-0.037748,-0.042139,0.004391
T.TO,2017-11-10,upgrade,2,small,single,upgrade_single,0.000627,-0.004065,0.004692,0.0,-0.008943,0.008943,0.00941,-0.004065,0.013475,-0.067754,-0.038618,-0.029136
K.TO,2017-11-10,upgrade,2,small,single,upgrade_single,0.008147,-0.004065,0.012212,0.014257,-0.008943,0.0232,-0.10387,-0.004065,-0.099805,-0.09165,-0.038618,-0.053032
ELD.TO,2017-11-12,downgrade,2,small,single,downgrade,-0.013333,-0.006531,-0.006803,0.033333,-0.005306,0.038639,0.086667,0.002857,0.08381,-0.02,-0.021224,0.001224
BTE.TO,2017-11-12,upgrade,2,small,single,upgrade_single,-0.070352,-0.006531,-0.063821,-0.070352,-0.005306,-0.065046,-0.092965,0.002857,-0.095822,-0.21608,-0.021224,-0.194856
BTE.TO,2017-11-13,upgrade,2,small,single,upgrade_single,-0.070352,-0.006531,-0.063821,-0.070352,-0.005306,-0.065046,-0.092965,0.002857,-0.095822,-0.21608,-0.021224,-0.194856
ELD.TO,2017-11-13,downgrade,2,small,single,downgrade,-0.013333,-0.006531,-0.006803,0.033333,-0.005306,0.038639,0.086667,0.002857,0.08381,-0.02,-0.021224,0.001224
SU.TO,2017-11-15,downgrade,2,small,single,downgrade,-0.008147,0.004124,-0.012271,-0.009354,0.016907,-0.026261,-0.031382,0.003711,-0.035093,-0.038021,-0.009072,-0.028948
SU.TO,2017-11-16,downgrade,2,small,single,downgrade,0.004259,0.001232,0.003027,-0.000608,0.013552,-0.014161,-0.010344,0.00616,-0.016504,-0.019166,-0.01848,-0.000686
SU.TO,2017-11-20,upgrade,2,small,single,upgrade_single,0.007051,0.004924,0.002127,-0.005212,0.000821,-0.006032,0.003679,0.008207,-0.004528,-0.026671,-0.020107,-0.006564
RBA.TO,2017-11-20,upgrade,2,small,single,upgrade_single,-0.000351,0.004924,-0.005275,0.010183,0.000821,0.009362,0.126404,0.008207,0.118198,0.234902,-0.020107,0.255008
FVI.TO,2017-11-20,downgrade,0,small,single,downgrade,-0.016187,0.004924,-0.021111,-0.007194,0.000821,-0.008015,0.19964,0.008207,0.191433,0.05036,-0.020107,0.070466
MAG.TO,2017-11-20,downgrade,0,small,single,downgrade,-0.025436,0.004924,-0.03036,-0.002907,0.000821,-0.003728,0.12282,0.008207,0.114613,-0.069767,-0.020107,-0.049661
MAG.TO,2017-11-21,downgrade,0,small,single,downgrade,0.003729,0.006942,-0.003213,-0.002983,-0.011025,0.008042,0.134228,0.011433,0.122795,-0.041014,-0.01225,-0.028764
OTEX.TO,2017-11-21,downgrade,2,small,single,downgrade,-0.03241,0.006942,-0.039352,-0.031579,-0.011025,-0.020554,-0.035457,0.011433,-0.04689,0.038504,-0.01225,0.050754
SU.TO,2017-11-21,upgrade,2,small,single,upgrade_single,-0.000609,0.006942,-0.00755,-0.013699,-0.011025,-0.002674,-0.003044,0.011433,-0.014477,-0.024049,-0.01225,-0.011799
PAAS.TO,2017-11-21,upgrade,2,small,clustered,upgrade_clustered,0.016384,0.006942,0.009442,-0.006437,-0.011025,0.004588,0.02282,0.011433,0.011387,0.011118,-0.01225,0.023368
FVI.TO,2017-11-21,downgrade,0,small,single,downgrade,0.023766,0.006942,0.016824,-0.016453,-0.011025,-0.005428,0.201097,0.011433,0.189664,0.06947,-0.01225,0.08172
PAAS.TO,2017-11-22,upgrade,2,small,clustered,upgrade_clustered,-0.009787,0.000811,-0.010598,-0.006333,-0.015004,0.008671,0.010363,0.005272,0.005091,-0.000576,-0.014193,0.013617
OTEX.TO,2017-11-22,downgrade,2,small,single,downgrade,0.007443,0.000811,0.006632,0.007157,-0.015004,0.022161,-0.002004,0.005272,-0.007276,0.083023,-0.014193,0.097216
FVI.TO,2017-11-22,downgrade,0,small,single,downgrade,-0.030357,0.000811,-0.031168,-0.028571,-0.015004,-0.013567,0.191071,0.005272,0.1858,0.057143,-0.014193,0.071336
MAG.TO,2017-11-22,downgrade,0,small,single,downgrade,0.020802,0.000811,0.019991,-0.007429,-0.015004,0.007575,0.134473,0.005272,0.129201,-0.048291,-0.014193,-0.034098
SU.TO,2017-11-22,upgrade,2,small,single,upgrade_single,0.000609,0.000811,-0.000202,0.002437,-0.015004,0.017441,0.001218,0.005272,-0.004053,-0.012489,-0.014193,0.001704
DSG.TO,2017-11-29,downgrade,2,small,single,downgrade,-0.065745,0.00289,-0.068635,-0.116097,0.001652,-0.117749,-0.067571,0.04005,-0.107621,-0.110618,-0.035508,-0.075111
AEM.TO,2017-11-29,upgrade,2,small,single,upgrade_single,0.011366,0.00289,0.008476,-0.051989,0.001652,-0.053641,0.038097,0.04005,-0.001952,-0.118501,-0.035508,-0.082994
0ABX.L,2017-11-29,downgrade,4,large,single,downgrade,-0.013021,0.00289,-0.015911,-0.039714,0.001652,-0.041365,0.007161,0.04005,-0.032888,-0.173828,-0.035508,-0.13832
AEM.TO,2017-11-30,upgrade,2,small,single,upgrade_single,-0.019979,0.014821,-0.0348,-0.041415,0.003294,-0.044709,0.034131,0.046521,-0.01239,-0.116337,-0.035817,-0.08052
ABX.TO,2017-11-30,downgrade,4,large,single,downgrade,0.002116,0.014821,-0.012705,-0.014104,0.003294,-0.017398,0.066996,0.046521,0.020475,-0.148096,-0.035817,-0.112279
DSG.TO,2017-11-30,downgrade,2,small,single,downgrade,-0.031555,0.014821,-0.046376,-0.035465,0.003294,-0.038758,-0.000838,0.046521,-0.047359,-0.013683,-0.035817,0.022134
DSG.TO,2017-12-01,downgrade,2,small,single,downgrade,-0.019608,-0.00568,-0.013928,0.010957,-0.008114,0.019071,0.03316,0.034888,-0.001728,0.019031,-0.043408,0.062439
AEM.TO,2017-12-01,upgrade,2,small,single,upgrade_single,-0.010193,-0.00568,-0.004514,-0.006158,-0.008114,0.001955,0.050966,0.034888,0.016078,-0.086218,-0.043408,-0.04281
0ABX.L,2017-12-01,downgrade,4,large,single,downgrade,-0.01054,-0.00568,-0.004861,-0.015152,-0.008114,-0.007038,0.054018,0.034888,0.01913,-0.141634,-0.043408,-0.098226
TECK-B.TO,2017-12-03,downgrade,2,small,single,downgrade,-0.034166,-0.002856,-0.03131,-0.001837,-0.001632,-0.000205,0.142175,0.048144,0.094031,0.227774,-0.042024,0.269797
TECK-A.TO,2017-12-03,downgrade,2,small,single,downgrade,-0.034166,-0.002856,-0.03131,-0.001837,-0.001632,-0.000205,0.142175,0.048144,0.094031,0.227774,-0.042024,0.269797
TECK-B.TO,2017-12-04,downgrade,2,small,single,downgrade,-0.034166,-0.002856,-0.03131,-0.001837,-0.001632,-0.000205,0.142175,0.048144,0.094031,0.227774,-0.042024,0.269797
CM.TO,2017-12-18,upgrade,4,large,single,upgrade_single,0.01024,-0.001224,0.011464,None,None,None,0.028472,0.045714,-0.017243,-0.010739,-0.028163,0.017424
NDM.TO,2017-12-18,upgrade,2,small,single,upgrade_single,-0.053061,-0.001224,-0.051837,None,None,None,-0.122449,0.045714,-0.168163,-0.526531,-0.028163,-0.498367
CM.TO,2017-12-19,upgrade,4,large,single,upgrade_single,0.004697,0.004087,0.000611,0.012114,0.020433,-0.008319,0.016316,0.051083,-0.034767,-0.035847,-0.046179,0.010332
NDM.TO,2017-12-19,upgrade,2,small,single,upgrade_single,-0.043103,0.004087,-0.04719,-0.012931,0.020433,-0.033364,-0.116379,0.051083,-0.167462,-0.474138,-0.046179,-0.427959
CNR.TO,2017-12-21,downgrade,2,small,single,downgrade,0.000223,0.000807,-0.000584,-0.00279,0.016956,-0.019746,-0.057019,0.043601,-0.10062,-0.107788,-0.060557,-0.047231
FR.TO,2017-12-21,downgrade,2,small,single,downgrade,-0.092228,0.000807,-0.093035,-0.127461,0.016956,-0.144417,-0.098446,0.043601,-0.142047,-0.177202,-0.060557,-0.116645
MX.TO,2018-01-07,downgrade,2,small,single,downgrade,-0.011173,-0.002724,-0.008449,-0.054205,-0.000389,-0.053816,-0.05647,-0.071984,0.015515,0.053601,-0.075097,0.128698
RCI-A.TO,2018-01-07,upgrade,2,small,single,upgrade_single,-0.000205,-0.002724,0.002519,-0.022699,-0.000389,-0.02231,-0.081186,-0.071984,-0.009202,-0.073415,-0.075097,0.001682
RCI-B.TO,2018-01-07,upgrade,2,small,single,upgrade_single,0.00145,-0.002724,0.004174,-0.020298,-0.000389,-0.019909,-0.081193,-0.071984,-0.009209,-0.077258,-0.075097,-0.00216
RCI-B.TO,2018-01-08,upgrade,2,small,single,upgrade_single,0.00145,-0.002724,0.004174,-0.020298,-0.000389,-0.019909,-0.081193,-0.071984,-0.009209,-0.077258,-0.075097,-0.00216
MX.TO,2018-01-08,downgrade,2,small,single,downgrade,-0.011173,-0.002724,-0.008449,-0.054205,-0.000389,-0.053816,-0.05647,-0.071984,0.015515,0.053601,-0.075097,0.128698
TRP.TO,2018-01-10,upgrade,2,small,single,upgrade_single,0.004361,0.005122,-0.000761,0.004361,0.012214,-0.007853,-0.110826,-0.079984,-0.030842,-0.096716,-0.06186,-0.034857
MG.TO,2018-01-11,upgrade,2,small,single,upgrade_single,0.028236,0.003136,0.0251,0.00777,0.004312,0.003458,-0.057419,-0.073305,0.015886,0.053439,-0.068993,0.122432
TRP.TO,2018-01-11,upgrade,2,small,single,upgrade_single,-0.002554,0.003136,-0.00569,-0.000255,0.004312,-0.004567,-0.100128,-0.073305,-0.026823,-0.096807,-0.068993,-0.027815
MG.TO,2018-01-12,upgrade,2,small,single,upgrade_single,-0.029303,0.003908,-0.033211,-0.028566,0.00508,-0.033646,-0.089569,-0.075811,-0.013758,0.036491,-0.067605,0.104095
ELD.TO,2018-01-16,upgrade,2,small,clustered,upgrade_clustered,0.005952,0.002336,0.003617,0.041667,0.003503,0.038163,-0.125,-0.066563,-0.058437,-0.27381,-0.065784,-0.208025
ELD.TO,2018-01-17,upgrade,2,small,clustered,upgrade_clustered,-0.011834,-0.00233,-0.009504,0.035503,0.003883,0.031619,-0.153846,-0.062524,-0.091322,-0.266272,-0.063301,-0.202971
CNR.TO,2018-01-23,upgrade,2,small,single,upgrade_single,-0.021082,0.002715,-0.023797,-0.026874,-0.015904,-0.01097,-0.018997,-0.073701,0.054704,-0.03533,-0.080683,0.045353
CNR.TO,2018-01-24,upgrade,2,small,single,upgrade_single,-0.010176,-0.006963,-0.003213,0.005798,-0.017795,0.023593,-0.001538,-0.064217,0.062678,0.009348,-0.082785,0.092133
ELD.TO,2018-01-25,upgrade,2,small,clustered,upgrade_clustered,-0.023669,0.003896,-0.027564,-0.065089,-0.014024,-0.051065,-0.171598,-0.05298,-0.118618,-0.284024,-0.070121,-0.213903
AGI.TO,2018-01-25,upgrade,2,small,single,upgrade_single,0.030769,0.003896,0.026874,-0.036364,-0.014024,-0.022339,-0.135664,-0.05298,-0.082684,-0.090909,-0.070121,-0.020788
AGI.TO,2018-01-26,upgrade,2,small,single,upgrade_single,-0.044776,-0.009313,-0.035463,-0.101764,-0.045014,-0.05675,-0.173677,-0.06558,-0.108097,-0.104478,-0.069461,-0.035017
ELD.TO,2018-01-26,upgrade,2,small,clustered,upgrade_clustered,-0.054545,-0.009313,-0.045232,-0.084848,-0.045014,-0.039835,-0.181818,-0.06558,-0.116238,-0.254545,-0.069461,-0.185085
YRI.TO,2018-01-26,upgrade,2,small,clustered,upgrade_clustered,-0.055432,-0.009313,-0.046119,-0.101995,-0.045014,-0.056982,-0.181818,-0.06558,-0.116238,-0.136266,-0.069461,-0.066805
NDM.TO,2018-01-28,downgrade,2,small,single,downgrade,-0.06,-0.006267,-0.053733,-0.146667,-0.063063,-0.083604,-0.106667,-0.074814,-0.031853,-0.226667,-0.063455,-0.163212
NDM.TO,2018-01-29,downgrade,2,small,single,downgrade,-0.06,-0.006267,-0.053733,-0.146667,-0.063063,-0.083604,-0.106667,-0.074814,-0.031853,-0.226667,-0.063455,-0.163212
RY.TO,2018-01-29,upgrade,4,large,clustered,upgrade_clustered,0.002956,-0.006267,0.009223,-0.038036,-0.063063,0.025027,-0.038551,-0.074814,0.036263,-0.062323,-0.063455,0.001131
RY-PZ.TO,2018-01-29,upgrade,4,large,single,upgrade_single,0.006208,-0.006267,0.012475,-0.000564,-0.063063,0.062499,-0.014108,-0.074814,0.060706,-0.022009,-0.063455,0.041446
RY.TO,2018-01-30,upgrade,4,large,clustered,upgrade_clustered,-0.001281,0.000788,-0.00207,-0.038949,-0.052818,0.013869,-0.046252,-0.074892,0.028639,-0.06483,-0.057548,-0.007282
IMO.TO,2018-01-30,upgrade,2,small,single,upgrade_single,0.01788,0.000788,0.017092,-0.052341,-0.052818,0.000478,-0.093953,-0.074892,-0.019062,0.040637,-0.057548,0.098185
IMO.TO,2018-01-31,upgrade,2,small,single,upgrade_single,0.003194,-0.003151,0.006345,-0.081763,-0.060654,-0.021109,-0.110188,-0.079953,-0.030236,0.035771,-0.059866,0.095637
CNQ.TO,2018-02-06,downgrade,2,small,single,downgrade,-0.033639,-0.007491,-0.026149,-0.032875,-0.015814,-0.017061,-0.027523,-0.018727,-0.008796,0.122324,0.002913,0.119411
GOOS.TO,2018-02-07,upgrade,2,small,single,upgrade_single,-0.160569,-0.023061,-0.137508,-0.089065,0.005451,-0.094516,-0.13088,-0.001677,-0.129203,0.005227,0.021384,-0.016157
CNQ.TO,2018-02-07,downgrade,2,small,single,downgrade,-0.026108,-0.023061,-0.003047,0.02769,0.005451,0.022239,0.007911,-0.001677,0.009589,0.200158,0.021384,0.178775
GOOS.TO,2018-02-08,upgrade,2,small,single,upgrade_single,-0.045579,0.002146,-0.047725,0.056787,0.036052,0.020735,0.054296,0.021459,0.032837,0.17858,0.059227,0.119353
SU.TO,2018-02-08,upgrade,2,small,clustered,upgrade_clustered,0.022645,0.002146,0.020499,0.02363,0.036052,-0.012422,0.016081,0.021459,-0.005378,0.226124,0.059227,0.166897
YRI.TO,2018-02-09,upgrade,2,small,clustered,upgrade_clustered,0.059126,0.01242,0.046706,0.010283,0.029122,-0.018839,-0.128535,0.010707,-0.139241,-0.03979,0.056103,-0.095893
SU.TO,2018-02-09,upgrade,2,small,clustered,upgrade_clustered,-0.007381,0.01242,-0.019801,0.023107,0.029122,-0.006016,0.006739,0.010707,-0.003967,0.212131,0.056103,0.156028
CAE.TO,2018-02-11,upgrade,2,small,single,upgrade_single,0.005603,0.000423,0.00518,0.002586,0.010998,-0.008412,0.027586,0.001692,0.025894,0.065228,0.049069,0.016159
CAE.TO,2018-02-12,upgrade,2,small,single,upgrade_single,0.005603,0.000423,0.00518,0.002586,0.010998,-0.008412,0.027586,0.001692,0.025894,0.065228,0.049069,0.016159
CP.TO,2018-02-13,upgrade,2,small,single,upgrade_single,0.011876,0.013953,-0.002077,0.037292,0.011839,0.025453,0.024941,-0.004228,0.029169,0.059145,0.04482,0.014325
BMO.TO,2018-02-14,upgrade,2,small,single,upgrade_single,0.006199,0.006672,-0.000474,0.01528,-0.00417,0.019451,0.015425,-0.019183,0.034607,0.052905,0.035863,0.017041
CNR.TO,2018-02-15,downgrade,2,small,single,downgrade,-0.003505,-0.004557,0.001052,0.019698,0.002071,0.017627,-0.005438,-0.031897,0.026459,0.124834,0.032312,0.092522
SLF.TO,2018-02-15,upgrade,2,small,single,upgrade_single,0.013285,-0.004557,0.017841,0.020839,0.002071,0.018768,0.043761,-0.031897,0.075659,0.058869,0.032312,0.026558
BMO.TO,2018-02-15,upgrade,2,small,single,upgrade_single,-0.002006,-0.004557,0.002551,0.016905,0.002071,0.014834,0.00616,-0.031897,0.038058,0.047994,0.032312,0.015683
CNR.TO,2018-02-16,downgrade,2,small,single,downgrade,-0.003274,-0.00541,0.002136,0.046083,0.011652,0.034431,0.001334,-0.02372,0.025054,0.125273,0.030795,0.094478
SLF.TO,2018-02-16,upgrade,2,small,single,upgrade_single,-0.001285,-0.00541,0.004125,0.006684,0.011652,-0.004968,0.035476,-0.02372,0.059196,0.046272,0.030795,0.015478
TECK-B.TO,2018-02-19,downgrade,2,small,single,downgrade,0.021027,0.001255,0.019772,0.020126,0.007531,0.012595,-0.025834,-0.003766,-0.022068,None,None,None
TECK-A.TO,2018-02-19,downgrade,2,small,single,downgrade,0.021027,0.001255,0.019772,0.020126,0.007531,0.012595,-0.025834,-0.003766,-0.022068,None,None,None
TECK-B.TO,2018-02-20,downgrade,2,small,single,downgrade,0.021027,0.001255,0.019772,0.020126,0.007531,0.012595,-0.025834,-0.003766,-0.022068,None,None,None
AEM.TO,2018-02-27,upgrade,2,small,single,upgrade_single,-0.005491,-0.019103,0.013612,0.027214,-0.020764,0.047978,0.089043,-0.04402,0.133063,0.19026,0.0,0.19026
AEM.TO,2018-02-28,upgrade,2,small,single,upgrade_single,0.014162,-0.006351,0.020513,0.011762,-0.005927,0.017689,0.108497,-0.008467,0.116965,0.194671,0.03895,0.155721
0ABX.L,2018-03-01,downgrade,2,small,single,downgrade,0.019277,-0.004687,0.023964,0.038554,0.004687,0.033867,0.118875,-0.016191,0.135066,0.171888,0.040903,0.130984
ABX.TO,2018-03-02,downgrade,2,small,single,downgrade,0.016835,0.002568,0.014267,0.017677,0.019264,-0.001587,0.073232,-0.005137,0.078369,0.142256,0.044092,0.098163
CNR.TO,2018-03-05,downgrade,2,small,single,downgrade,-0.01958,0.006832,-0.026412,-0.006089,0.016225,-0.022314,-0.026385,-0.004697,-0.021688,0.114852,0.02263,0.092222
CNR.TO,2018-03-06,downgrade,2,small,single,downgrade,-0.007428,-0.004241,-0.003187,0.017048,0.000848,0.0162,0.004749,0.00212,0.002629,0.131393,0.038168,0.093225
0ABX.L,2018-03-11,upgrade,2,small,single,upgrade_single,0.013534,-0.008403,0.021937,0.027068,-0.018067,0.045135,0.054887,0.00042,0.054467,0.103759,0.036975,0.066785
ABX.TO,2018-03-12,upgrade,2,small,single,upgrade_single,0.013655,-0.008403,0.022058,0.027309,-0.018067,0.045376,0.054618,0.00042,0.054198,0.104418,0.036975,0.067443
MG.TO,2018-03-21,downgrade,2,small,single,downgrade,-0.05397,-0.01974,-0.03423,-0.055982,-0.033179,-0.022803,0.010245,0.00084,0.009405,0.140505,0.02226,0.118245
TRP.TO,2018-03-21,downgrade,2,small,single,downgrade,-0.024253,-0.01974,-0.004513,-0.026227,-0.033179,0.006953,0.032995,0.00084,0.032155,0.083756,0.02226,0.061497
MG.TO,2018-03-22,downgrade,2,small,single,downgrade,-0.026687,-0.009854,-0.016833,0.030362,0.003428,0.026934,0.085283,0.017566,0.067717,0.184877,0.036418,0.148459
